 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Class
1.972,1.28,1.493,0.5911,0.1722,0.8829,-2.522,1
1.642,1.27,1.784,0.5711,0.1691,0.885,-2.387,1
2.034,1.29,1.668,0.5966,0.1722,0.8845,-2.84,1
1.482,1.28,1.948,0.5882,0.1721,0.8844,-2.483,1
2.015,1.28,1.523,0.5895,0.173,0.8858,-2.4,1
1.717,1.27,1.912,0.5724,0.1695,0.8857,-2.395,1
1.789,1.27,1.596,0.5957,0.1725,0.8863,-2.804,1
2.191,1.27,1.932,0.6664,0.1893,0.9022,-3.048,1
1.559,1.27,1.499,0.5713,0.1693,0.8852,-2.372,1
2.341,1.27,1.662,0.6873,0.1913,0.8984,-3.469,1
1.882,1.27,1.697,0.571,0.1684,0.8831,-2.474,1
1.725,1.29,2.104,0.6177,0.1777,0.8891,-2.771,1
1.631,1.29,1.979,0.5885,0.1748,0.8955,-2.318,1
1.692,1.27,1.976,0.5745,0.1697,0.8851,-2.427,1
1.543,1.29,1.798,0.6104,0.175,0.8848,-2.88,1
2.074,1.27,1.563,0.5883,0.1692,0.8745,-2.736,1
1.758,1.14,1.591,0.5552,0.1605,0.8609,-2.687,1
2.013,1.29,1.732,0.6037,0.1737,0.8825,-2.758,1
1.492,1.27,1.716,0.5661,0.1645,0.8705,-2.647,1
1.576,1.27,1.647,0.5756,0.1682,0.8806,-2.628,1
1.701,1.27,2.049,0.5805,0.1703,0.884,-2.529,1
1.715,1.12,1.656,0.551,0.1661,0.8832,-2.085,1
1.529,1.29,1.93,0.6175,0.176,0.8852,-2.989,1
1.381,1.27,1.663,0.5705,0.1691,0.8853,-2.374,1
1.734,1.14,1.691,0.5785,0.1726,0.8923,-2.25,1
1.67,1.29,2.086,0.6207,0.1793,0.8921,-2.684,1
1.827,1.27,1.491,0.5653,0.1675,0.8813,-2.36,1
1.538,1.27,1.71,0.6066,0.1717,0.8797,-3.219,1
1.897,1.29,1.509,0.5858,0.1722,0.8869,-2.46,1
1.995,1.27,2.092,0.6671,0.1883,0.9,-3.205,1
1.471,1.29,1.798,0.5938,0.1748,0.8918,-2.442,1
1.881,1.14,1.572,0.5752,0.1729,0.8949,-2.12,1
1.685,1.27,1.944,0.5562,0.1663,0.882,-2.223,1
1.69,1.29,2.046,0.5936,0.1715,0.8829,-2.806,1
1.711,1.27,1.642,0.5813,0.1672,0.875,-2.893,1
1.492,1.14,1.946,0.5644,0.1673,0.8791,-2.278,1
1.871,1.29,1.525,0.5855,0.1717,0.8847,-2.474,1
1.833,1.27,1.484,0.571,0.1683,0.8813,-2.443,1
1.922,1.27,1.707,0.5695,0.1679,0.8821,-2.476,1
1.925,1.29,1.52,0.5931,0.1722,0.8825,-2.609,1
1.4,1.3,1.774,0.5674,0.1656,0.8766,-2.671,1
1.626,1.29,1.647,0.5911,0.1734,0.8898,-2.542,1
1.657,1.29,1.608,0.6263,0.1805,0.8932,-2.713,1
1.754,1.29,2.026,0.6142,0.174,0.8826,-3.174,1
1.949,1.29,1.666,0.6311,0.1815,0.8961,-2.837,1
2.595,1.29,1.624,0.6804,0.1873,0.8892,-3.671,1
1.671,1.29,1.738,0.5928,0.1721,0.8821,-2.597,1
1.951,1.29,1.678,0.6259,0.18,0.8956,-2.892,1
1.899,1.27,1.721,0.5753,0.168,0.8804,-2.647,1
1.619,1.27,1.501,0.5673,0.1676,0.8823,-2.444,1
1.688,1.14,1.702,0.5803,0.1698,0.8805,-2.497,1
1.488,1.27,1.719,0.5748,0.1679,0.8798,-2.627,1
1.83,1.27,1.723,0.5699,0.1701,0.8877,-2.237,1
1.535,1.14,1.998,0.5709,0.1662,0.8762,-2.69,1
1.602,1.14,2.077,0.5797,0.1686,0.8787,-2.656,1
1.902,1.12,1.757,0.5521,0.1653,0.8805,-2.208,1
1.445,1.27,1.609,0.576,0.168,0.8806,-2.669,1
1.717,1.32,2.033,0.6245,0.1851,0.9097,-2.299,1
1.545,1.29,1.672,0.6147,0.1796,0.8982,-2.583,1
1.648,1.27,1.575,0.5602,0.1677,0.8843,-2.19,1
1.673,1.29,1.936,0.6189,0.1793,0.8939,-2.672,1
2.03,1.27,1.618,0.5825,0.1652,0.8683,-3.157,1
2.14,1.29,1.632,0.5909,0.1727,0.8851,-2.497,1
2.024,1.29,1.583,0.5871,0.172,0.8871,-2.559,1
1.543,1.29,1.94,0.6092,0.1744,0.8847,-2.939,1
2.103,1.29,1.579,0.5691,0.168,0.879,-2.325,1
1.591,1.27,1.496,0.5691,0.168,0.8823,-2.446,1
1.665,1.29,1.941,0.6169,0.1759,0.8851,-2.991,1
1.688,1.29,1.58,0.6014,0.171,0.8775,-3.07,1
1.863,1.27,1.468,0.5892,0.1693,0.8779,-2.904,1
1.715,1.27,1.984,0.6181,0.1758,0.8853,-3.076,1
1.749,1.27,1.924,0.5766,0.1704,0.8866,-2.419,1
1.739,1.29,2.049,0.6145,0.1785,0.8932,-2.606,1
1.71,1.27,2.27,0.6007,0.1755,0.8923,-2.612,1
1.893,1.29,1.442,0.5982,0.1744,0.89,-2.652,1
1.682,1.29,2.082,0.594,0.1707,0.8793,-2.871,1
1.741,1.29,2.113,0.6044,0.1769,0.8947,-2.563,1
1.753,1.29,2.049,0.6067,0.1752,0.8876,-2.778,1
1.477,1.29,1.953,0.5894,0.1746,0.8933,-2.339,1
1.806,1.12,1.662,0.5538,0.1658,0.8812,-2.204,1
1.485,1.14,1.948,0.5683,0.1664,0.8781,-2.593,1
1.913,1.29,1.516,0.6005,0.1732,0.8844,-2.797,1
1.752,1.15,2.053,0.6008,0.1701,0.877,-3.214,1
1.853,1.27,1.516,0.5744,0.17,0.8856,-2.383,1
2.13,1.14,1.684,0.5784,0.1681,0.878,-2.679,1
1.853,1.31,1.415,0.6163,0.1846,0.9125,-2.142,1
1.826,1.27,1.627,0.5863,0.1746,0.8951,-2.274,1
1.511,1.29,1.769,0.5859,0.1618,0.8565,-3.67,1
1.916,1.29,1.648,0.624,0.1788,0.8894,-2.822,1
2.343,1.27,1.534,0.6736,0.1891,0.8994,-3.322,1
1.897,1.14,1.513,0.5624,0.1672,0.8796,-2.232,1
1.531,1.27,1.837,0.5721,0.1667,0.8785,-2.702,1
1.539,1.29,1.971,0.6042,0.1759,0.8905,-2.618,1
1.54,1.29,1.889,0.5856,0.1713,0.8865,-2.611,1
1.505,1.28,1.847,0.5684,0.165,0.8738,-2.759,1
1.895,1.27,1.672,0.5726,0.1667,0.8786,-2.718,1
1.693,1.15,2.004,0.5756,0.1673,0.8777,-2.722,1
1.6,1.29,2.064,0.5865,0.1705,0.8826,-2.684,1
1.533,1.29,1.996,0.5878,0.1712,0.8838,-2.649,1
1.667,1.27,2.053,0.5722,0.1672,0.8787,-2.627,1
1.728,1.29,1.619,0.5674,0.1695,0.8869,-2.227,1
1.883,1.27,2.229,0.6724,0.1875,0.8941,-3.419,1
1.632,1.29,1.669,0.6172,0.1764,0.8865,-2.954,1
1.473,1.27,1.797,0.5713,0.1688,0.8843,-2.434,1
1.602,1.11,1.931,0.5522,0.1653,0.8806,-2.206,1
1.66,1.14,2.131,0.5786,0.1711,0.8856,-2.319,1
1.603,1.29,2.067,0.5873,0.1708,0.8809,-2.601,1
1.868,1.29,1.605,0.6123,0.1758,0.8874,-2.887,1
1.417,1.29,1.858,0.5982,0.1744,0.8903,-2.648,1
1.405,1.29,1.761,0.5717,0.1704,0.8881,-2.266,1
1.51,1.12,1.591,0.5534,0.1643,0.8778,-2.358,1
1.45,1.27,1.806,0.57,0.1689,0.8832,-2.342,1
1.68,1.28,1.587,0.5958,0.1744,0.8901,-2.55,1
1.707,1.29,1.989,0.6201,0.1766,0.8855,-3.001,1
1.671,1.14,2.431,0.616,0.1799,0.9006,-2.641,1
1.647,1.28,1.595,0.6045,0.1756,0.8899,-2.66,1
1.869,1.28,1.59,0.566,0.1671,0.8814,-2.452,1
1.779,1.27,1.542,0.5877,0.1682,0.8756,-2.982,1
1.638,1.29,1.931,0.625,0.1773,0.8851,-3.046,1
1.751,1.28,1.564,0.6141,0.1784,0.895,-2.687,1
1.714,1.28,2.605,0.6746,0.1883,0.8962,-3.422,1
1.834,1.27,1.694,0.5753,0.1677,0.88,-2.681,1
1.467,1.29,1.812,0.6222,0.178,0.89,-2.946,1
1.734,1.12,1.916,0.5533,0.166,0.8822,-2.171,1
1.595,1.27,1.915,0.5695,0.169,0.884,-2.315,1
1.445,1.29,1.842,0.6014,0.1662,0.862,-3.565,1
2.454,1.14,1.682,0.6286,0.1825,0.9024,-2.727,1
2.648,1.28,1.676,0.674,0.1862,0.8901,-3.615,1
1.992,1.14,1.565,0.5776,0.169,0.8817,-2.59,1
1.624,1.14,2.07,0.5767,0.1664,0.8749,-2.857,1
1.707,1.12,1.808,0.5477,0.1632,0.8752,-2.281,1
1.422,1.27,1.785,0.5624,0.1687,0.8865,-2.165,1
1.637,1.14,2.127,0.5786,0.1708,0.8838,-2.318,1
2.062,1.29,1.666,0.598,0.1725,0.8825,-2.761,1
2.02,1.14,1.676,0.5889,0.1719,0.8861,-2.633,1
2.114,1.14,1.638,0.5775,0.1701,0.882,-2.358,1
1.858,1.14,1.579,0.5794,0.1695,0.8801,-2.486,1
1.89,1.29,1.573,0.5825,0.1725,0.8889,-2.33,1
1.743,1.28,2.014,0.6117,0.1737,0.8839,-3.175,1
1.776,1.27,1.409,0.5584,0.167,0.8832,-2.213,1
1.577,1.29,1.707,0.6192,0.1777,0.8889,-2.831,1
1.984,1.27,1.713,0.5676,0.1682,0.8821,-2.348,1
2.089,1.27,1.807,0.5846,0.166,0.8703,-3.134,1
1.685,1.27,1.884,0.5746,0.1677,0.8803,-2.669,1
1.841,1.14,1.606,0.5756,0.1714,0.8906,-2.291,1
1.888,1.28,1.662,0.6181,0.1795,0.8974,-2.722,1
1.554,1.12,1.526,0.5514,0.1648,0.8794,-2.234,1
1.621,1.15,1.571,0.5933,0.1696,0.8779,-3.017,1
1.999,1.14,1.532,0.576,0.1701,0.8833,-2.349,1
1.632,1.27,2.602,0.6767,0.1873,0.8922,-3.584,1
1.974,1.29,1.533,0.5816,0.1716,0.8854,-2.342,1
1.564,1.29,2.015,0.5876,0.1718,0.8869,-2.607,1
1.599,1.11,1.547,0.5499,0.164,0.8778,-2.277,1
1.836,1.13,1.392,0.5414,0.1603,0.8692,-2.409,1
1.612,1.11,2.051,0.5381,0.1529,0.8503,-3.216,1
1.634,1.12,1.675,0.519,0.1531,0.8573,-2.411,1
1.742,1.12,1.894,0.5361,0.1576,0.8654,-2.534,1
1.352,1.14,1.701,0.5143,0.1487,0.8465,-2.813,1
1.572,1.09,1.784,0.4656,0.1263,0.795,-4.017,1
1.833,1.12,1.728,0.4634,0.1306,0.8055,-2.943,1
1.372,1.14,1.728,0.4724,0.1338,0.8133,-2.963,1
1.556,1.09,1.439,0.3912,0.09799,0.7204,-5.718,1
1.266,1.12,1.759,0.425,0.1211,0.777,-3.048,1
1.297,1.12,1.663,0.4222,0.1156,0.7643,-3.832,1
1.238,1.15,1.535,0.4188,0.1141,0.7606,-3.902,1
1.235,1.12,1.738,0.4077,0.1064,0.7411,-4.934,1
1.331,1.11,1.636,0.414,0.1106,0.7516,-4.381,1
1.305,1.13,1.661,0.4027,0.1087,0.7457,-3.981,1
1.514,1.13,1.242,0.3976,0.1107,0.7489,-3.281,1
1.547,1.15,1.551,0.4281,0.116,0.7671,-3.969,1
1.682,1.12,1.323,0.4138,0.1125,0.7561,-3.944,1
1.339,1.12,1.615,0.4131,0.1111,0.7524,-4.238,1
1.259,1.12,1.691,0.4096,0.112,0.7538,-3.846,1
1.584,1.13,1.305,0.3945,0.1072,0.7403,-3.799,1
1.497,1.13,1.275,0.4041,0.1141,0.7576,-3.113,1
1.562,1.12,1.376,0.4058,0.1096,0.7463,-4.231,1
1.582,1.12,1.792,0.5361,0.1583,0.8676,-2.436,1
1.669,1.3,1.955,0.5747,0.1718,0.8908,-2.207,1
1.536,1.12,1.557,0.5519,0.1653,0.8808,-2.2,1
1.959,1.12,1.683,0.5571,0.1665,0.8825,-2.24,1
1.703,1.12,1.951,0.5546,0.1661,0.8818,-2.198,1
1.627,1.27,2.058,0.5689,0.1602,0.8607,-3.366,1
1.508,1.29,1.78,0.5948,0.1621,0.8557,-3.987,1
1.527,1.28,1.928,0.586,0.1687,0.8773,-2.87,1
2.019,1.14,1.553,0.5836,0.1693,0.8791,-2.696,1
1.891,1.29,1.703,0.5788,0.1705,0.8863,-2.471,1
1.743,1.29,2.088,0.6175,0.178,0.8903,-2.749,1
1.787,1.29,1.494,0.6186,0.1781,0.8908,-2.798,1
1.499,1.29,1.81,0.6301,0.1805,0.8941,-2.938,1
1.745,1.29,1.471,0.6161,0.1791,0.8942,-2.598,1
1.638,1.28,1.908,0.5704,0.1659,0.8766,-2.74,1
1.74,1.29,2.115,0.5871,0.1745,0.8946,-2.307,1
1.55,1.29,1.868,0.5905,0.1756,0.897,-2.303,1
1.905,1.28,1.731,0.5618,0.1666,0.881,-2.379,1
1.608,1.28,1.957,0.559,0.1675,0.8843,-2.184,1
1.526,1.28,1.914,0.5581,0.1671,0.8835,-2.199,1
1.649,1.28,1.76,0.566,0.1669,0.8811,-2.483,1
1.66,1.14,2.145,0.5766,0.1698,0.8832,-2.438,1
1.634,1.28,2.087,0.5912,0.1701,0.8805,-2.902,1
1.853,1.14,1.557,0.5764,0.1677,0.8777,-2.668,1
1.882,1.28,1.526,0.5719,0.1672,0.8796,-2.634,1
1.433,1.29,1.829,0.6071,0.1747,0.8863,-2.86,1
2.079,1.14,1.783,0.5906,0.1726,0.8884,-2.619,1
1.505,1.29,1.8,0.6133,0.1768,0.8885,-2.743,1
1.95,1.29,1.487,0.5905,0.1717,0.8843,-2.679,1
1.476,1.28,1.792,0.5717,0.169,0.8844,-2.423,1
1.405,1.28,1.748,0.5575,0.167,0.8834,-2.193,1
1.592,1.12,1.619,0.556,0.1665,0.8832,-2.203,1
1.39,1.3,1.678,0.5662,0.1695,0.8879,-2.193,1
1.509,1.28,1.854,0.5693,0.169,0.8837,-2.309,1
1.975,1.29,1.521,0.6209,0.1789,0.8911,-2.739,1
1.684,1.28,1.518,0.5617,0.1592,0.8593,-3.219,1
2.039,1.28,1.669,0.5703,0.1606,0.8602,-3.327,1
2.054,1.3,1.631,0.5951,0.1736,0.8881,-2.606,1
1.465,1.28,1.796,0.5689,0.1678,0.8812,-2.436,1
1.411,1.27,1.77,0.5724,0.1681,0.8809,-2.516,1
1.705,1.11,1.949,0.5499,0.1638,0.8761,-2.282,1
1.544,1.12,1.931,0.554,0.1659,0.8815,-2.195,1
1.584,1.29,2.059,0.5707,0.1673,0.876,-2.444,1
1.505,1.28,1.584,0.5584,0.1669,0.8831,-2.229,1
1.543,1.3,1.859,0.5846,0.1698,0.8821,-2.74,1
1.465,1.28,1.815,0.574,0.1666,0.8766,-2.76,1
1.682,1.29,1.578,0.6048,0.1763,0.8907,-2.545,1
1.711,1.29,2.072,0.5908,0.1709,0.8822,-2.794,1
1.688,1.27,1.956,0.5844,0.1719,0.8885,-2.504,1
1.651,1.15,1.766,0.5946,0.1749,0.8933,-2.487,1
1.8,1.15,1.567,0.6016,0.1698,0.8756,-3.267,1
1.779,1.12,1.435,0.5561,0.1662,0.8814,-2.226,1
1.713,1.29,2.086,0.603,0.1709,0.8768,-3.138,1
1.918,1.28,1.687,0.5673,0.1617,0.8657,-3.129,1
1.708,1.28,1.396,0.5686,0.1686,0.8832,-2.327,1
1.56,1.28,1.696,0.5747,0.168,0.8813,-2.641,1
1.913,1.29,1.441,0.6019,0.1739,0.8861,-2.785,1
1.855,1.27,1.506,0.5931,0.1732,0.8881,-2.604,1
1.623,1.28,1.651,0.5894,0.1664,0.8699,-3.267,1
2.074,1.14,1.611,0.5809,0.1686,0.8784,-2.697,1
1.914,1.27,1.699,0.5684,0.1661,0.8772,-2.637,1
1.692,1.28,1.893,0.5756,0.1678,0.8801,-2.675,1
1.528,1.28,1.808,0.5666,0.1679,0.883,-2.374,1
2.109,1.15,1.754,0.5788,0.1726,0.8926,-2.253,1
1.561,1.14,2.03,0.5797,0.1689,0.8794,-2.632,1
1.866,1.3,1.521,0.5725,0.1693,0.885,-2.407,1
2.052,1.14,1.593,0.5804,0.1675,0.8769,-2.867,1
1.876,1.28,2.22,0.6576,0.1884,0.9036,-2.869,1
1.901,1.14,1.507,0.58,0.1665,0.8738,-2.955,1
2.063,1.29,1.754,0.5958,0.1731,0.8867,-2.687,1
1.652,1.14,2.1,0.5813,0.1679,0.8776,-2.838,1
1.682,1.28,2.111,0.5845,0.1677,0.8754,-2.939,1
1.771,1.12,1.919,0.5516,0.1648,0.8796,-2.245,1
1.883,1.28,1.529,0.5653,0.1672,0.8823,-2.432,1
1.85,1.12,1.741,0.5528,0.1674,0.886,-2.006,1
1.652,1.14,2.102,0.586,0.1705,0.8835,-2.694,1
1.508,1.27,1.924,0.5767,0.1684,0.8811,-2.639,1
1.808,1.29,1.596,0.5903,0.1729,0.8886,-2.555,1
1.523,1.27,1.828,0.5647,0.1654,0.8761,-2.588,1
1.536,1.28,1.874,0.562,0.1665,0.8808,-2.388,1
1.906,1.28,1.708,0.5533,0.1653,0.8789,-2.228,1
1.538,1.28,1.856,0.5698,0.1688,0.8843,-2.383,1
1.623,1.28,1.944,0.5663,0.1668,0.8805,-2.502,1
1.599,1.29,1.657,0.6172,0.1779,0.8903,-2.755,1
1.501,1.14,1.965,0.5816,0.1678,0.8775,-2.866,1
1.6,1.29,2.081,0.5909,0.1725,0.8847,-2.537,1
2.016,1.3,1.526,0.5919,0.1722,0.8828,-2.573,1
1.504,1.13,1.831,0.5807,0.1678,0.8783,-2.855,1
2.042,1.28,1.652,0.5926,0.1728,0.8865,-2.619,1
1.948,1.29,1.512,0.59,0.1717,0.8819,-2.549,1
1.987,1.3,1.734,0.619,0.1792,0.8936,-2.686,1
1.406,1.28,1.733,0.5795,0.1718,0.8895,-2.361,1
1.8,1.28,1.482,0.5707,0.1675,0.8793,-2.527,1
1.825,1.29,1.487,0.5991,0.1658,0.8616,-3.541,1
1.678,1.28,2.403,0.6673,0.1895,0.9026,-3.055,1
2.126,1.14,1.623,0.575,0.1707,0.8854,-2.246,1
1.484,1.29,1.948,0.5889,0.1709,0.881,-2.662,1
1.966,1.15,1.63,0.5836,0.1684,0.8782,-2.846,1
1.968,1.29,1.5,0.5937,0.1737,0.8894,-2.575,1
1.637,1.28,1.894,0.5631,0.1646,0.8758,-2.654,1
1.76,1.15,2.079,0.5775,0.1721,0.892,-2.284,1
1.633,1.29,2.107,0.5898,0.1714,0.8813,-2.576,1
1.601,1.15,1.851,0.5775,0.1739,0.8971,-2.099,1
1.538,1.3,1.547,0.5743,0.1702,0.8868,-2.363,1
1.469,1.28,1.83,0.5761,0.1677,0.8793,-2.7,1
1.71,1.28,1.945,0.5631,0.1671,0.8824,-2.367,1
1.841,4.41,3.707,2.291,0.4112,-0.563,-13.09,1
1.647,1.29,2.096,0.5992,0.1724,0.8815,-2.804,1
1.565,1.29,1.905,0.5994,0.1767,0.8959,-2.421,1
1.699,1.28,1.872,0.5734,0.169,0.8837,-2.467,1
2.044,1.28,1.593,0.609,0.1753,0.887,-2.826,1
1.446,1.29,1.872,0.6155,0.1742,0.881,-3.138,1
1.864,1.28,1.512,0.5969,0.1726,0.8872,-2.847,1
1.664,1.28,1.593,0.5832,0.1656,0.8696,-3.155,1
1.652,1.14,1.671,0.572,0.1647,0.8716,-2.902,1
1.943,1.28,1.538,0.6046,0.1758,0.8907,-2.672,1
1.587,1.28,1.473,0.5692,0.1685,0.8823,-2.343,1
1.695,1.28,2.075,0.5895,0.1688,0.8766,-2.985,1
1.609,1.28,1.832,0.575,0.1686,0.8826,-2.578,1
1.525,1.29,1.991,0.591,0.173,0.8866,-2.488,1
2.081,1.28,1.639,0.6118,0.1765,0.8887,-2.764,1
1.833,1.28,1.491,0.5777,0.1714,0.8889,-2.343,1
1.914,1.29,1.717,0.5749,0.1677,0.8801,-2.675,1
1.643,1.29,2.119,0.5879,0.1716,0.8842,-2.575,1
1.61,1.29,1.799,0.5899,0.1717,0.8819,-2.532,1
1.501,1.14,1.993,0.5736,0.1701,0.8843,-2.261,1
1.793,1.29,1.537,0.6002,0.1728,0.8832,-2.83,1
1.687,1.28,1.971,0.5732,0.1699,0.8864,-2.373,1
1.85,1.28,1.514,0.5932,0.164,0.8632,-3.722,1
1.667,1.28,1.909,0.5698,0.1673,0.8809,-2.551,1
1.571,1.28,1.863,0.5693,0.168,0.8832,-2.461,1
1.581,1.14,2.048,0.5776,0.1709,0.8869,-2.368,1
1.582,1.28,2.023,0.5952,0.1706,0.8811,-2.987,1
1.86,1.29,1.622,0.5923,0.1736,0.8902,-2.561,1
2.022,1.28,1.563,0.5709,0.1616,0.8648,-3.271,1
1.985,1.3,1.701,0.6083,0.1762,0.8893,-2.676,1
1.983,1.28,1.549,0.6048,0.1756,0.8895,-2.673,1
1.695,1.29,1.532,0.5782,0.164,0.868,-3.194,1
1.617,1.28,1.839,0.5732,0.1672,0.8783,-2.653,1
1.663,1.28,2.085,0.5951,0.1745,0.8931,-2.579,1
1.516,1.28,1.782,0.5885,0.1699,0.8806,-2.84,1
1.481,1.12,1.612,0.5559,0.1665,0.8825,-2.201,1
1.643,1.14,2.123,0.5749,0.1671,0.8767,-2.711,1
1.618,1.14,2.061,0.5854,0.1714,0.8855,-2.561,1
1.799,1.14,1.554,0.5712,0.1671,0.8787,-2.603,1
2.087,1.29,1.631,0.5909,0.1725,0.8846,-2.518,1
1.864,1.28,1.522,0.5759,0.1706,0.8874,-2.367,1
1.657,1.28,1.772,0.5723,0.1666,0.8784,-2.721,1
1.584,1.28,1.509,0.5715,0.169,0.8845,-2.405,1
1.737,1.28,1.924,0.5727,0.1692,0.885,-2.44,1
1.727,1.29,2.057,0.6006,0.1723,0.8825,-2.919,1
1.453,1.3,1.68,0.5923,0.1718,0.8846,-2.732,1
1.954,1.28,1.692,0.5631,0.1666,0.8809,-2.42,1
2.021,1.29,1.724,0.6238,0.179,0.8906,-2.835,1
1.428,1.28,1.783,0.5769,0.1688,0.8825,-2.612,1
2.358,1.15,1.714,0.6142,0.1796,0.9004,-2.621,1
1.99,1.14,1.536,0.5713,0.1653,0.8746,-2.835,1
2.121,1.14,1.637,0.5776,0.1679,0.8771,-2.673,1
1.431,1.3,1.797,0.5692,0.167,0.8809,-2.583,1
1.403,1.11,1.7,0.5369,0.1342,0.8136,-6.221,1
2.047,1.28,1.591,0.5582,0.1459,0.8299,-5.121,1
1.437,1.28,1.722,0.5326,0.1365,0.817,-5.592,1
1.456,1.1,1.436,0.3846,0.09887,0.7186,-5.291,1
1.537,1.14,1.614,0.4454,0.1335,0.8094,-2.105,1
1.503,1.28,1.768,0.5701,0.1696,0.8868,-2.312,1
1.866,1.29,1.534,0.59,0.1722,0.8835,-2.515,1
1.677,1.28,2.11,0.5936,0.1718,0.8834,-2.762,1
1.821,1.29,1.456,0.5833,0.1648,0.8689,-3.287,1
1.654,1.28,1.891,0.5634,0.1664,0.879,-2.433,1
1.518,1.28,1.896,0.5834,0.1634,0.8637,-3.425,1
1.809,1.27,1.61,0.5686,0.1651,0.8734,-2.736,1
1.569,1.29,1.916,0.5799,0.1728,0.892,-2.256,1
1.455,1.28,1.828,0.5693,0.17,0.8874,-2.227,1
1.713,1.28,2.052,0.6101,0.1763,0.8888,-2.725,1
1.965,1.27,1.674,0.5748,0.1676,0.8782,-2.651,1
1.916,1.28,1.54,0.5631,0.167,0.8814,-2.372,1
2.249,1.14,1.579,0.6207,0.1795,0.8978,-2.836,1
2.1,1.28,1.62,0.5876,0.173,0.8887,-2.418,1
1.506,1.14,1.981,0.577,0.1696,0.8831,-2.495,1
1.591,1.14,2.036,0.5782,0.1715,0.8882,-2.325,1
1.593,1.3,1.5,0.5708,0.1679,0.8809,-2.494,1
1.929,1.3,1.467,0.5892,0.1726,0.8865,-2.512,1
1.873,1.28,1.631,0.5712,0.1645,0.8708,-2.883,1
1.54,1.28,1.854,0.5729,0.1695,0.8849,-2.386,1
2.144,1.14,1.635,0.5773,0.1699,0.8838,-2.469,1
1.831,1.14,1.548,0.5811,0.1701,0.8818,-2.512,1
2.119,1.29,1.755,0.5979,0.1757,0.8945,-2.504,1
2.115,1.14,1.651,0.5719,0.1683,0.8804,-2.448,1
1.771,1.14,1.587,0.5741,0.1688,0.881,-2.464,1
1.879,1.28,1.644,0.5686,0.1643,0.8717,-2.844,1
1.707,1.29,1.918,0.5743,0.1719,0.8916,-2.19,1
1.751,1.29,1.651,0.5861,0.1742,0.8944,-2.307,1
1.722,1.14,1.707,0.5757,0.1689,0.8812,-2.516,1
1.677,1.14,2.11,0.5719,0.1697,0.8857,-2.329,1
1.608,1.28,1.654,0.5894,0.1662,0.87,-3.293,1
1.831,1.3,1.53,0.5732,0.1697,0.8853,-2.381,1
2.001,1.28,1.567,0.5679,0.1675,0.8803,-2.445,1
1.776,1.28,2.078,0.6169,0.1784,0.892,-2.701,1
2.115,1.15,1.711,0.5762,0.1718,0.8915,-2.267,1
1.724,1.29,1.931,0.5703,0.1691,0.8858,-2.38,1
1.671,1.29,2.154,0.5882,0.1716,0.883,-2.533,1
1.543,1.14,1.995,0.5837,0.1708,0.8833,-2.533,1
1.691,1.28,2.069,0.5631,0.1603,0.8629,-3.152,1
1.694,1.29,1.949,0.57,0.1689,0.8851,-2.38,1
1.946,1.12,1.746,0.5507,0.1646,0.8792,-2.236,1
1.59,1.28,2.031,0.5913,0.1647,0.862,-3.443,1
1.698,1.3,1.907,0.588,0.1696,0.8795,-2.837,1
1.658,1.29,2.118,0.5876,0.173,0.8883,-2.406,1
1.708,1.28,2.104,0.5934,0.1737,0.8887,-2.535,1
1.732,1.12,1.828,0.5505,0.1651,0.8808,-2.181,1
1.498,1.28,1.943,0.5643,0.1607,0.8614,-3.084,1
1.622,1.28,2.095,0.5918,0.1729,0.8866,-2.556,1
1.807,1.27,1.401,0.5638,0.1608,0.8626,-3.083,1
1.865,1.14,1.533,0.5718,0.1667,0.8765,-2.651,1
1.726,1.28,1.397,0.568,0.1696,0.8862,-2.213,1
1.706,1.28,1.56,0.6155,0.1778,0.8905,-2.701,1
1.937,1.14,1.463,0.5792,0.1712,0.8863,-2.363,1
1.602,1.14,2.083,0.5808,0.1716,0.8868,-2.357,1
1.438,1.12,1.834,0.5535,0.1655,0.8808,-2.234,1
1.585,1.3,2.193,0.6067,0.1719,0.8786,-3.156,1
1.859,1.14,1.55,0.5911,0.1743,0.8941,-2.476,1
1.592,1.28,2.055,0.5668,0.1646,0.8728,-2.744,1
1.781,1.12,1.899,0.5547,0.1659,0.8818,-2.229,1
1.539,1.27,2,0.5933,0.1714,0.8821,-2.793,1
2.03,1.29,1.68,0.5916,0.1698,0.8779,-2.912,1
1.627,1.28,1.456,0.5671,0.1673,0.8817,-2.465,1
1.88,1.3,1.661,0.6162,0.1796,0.8965,-2.593,1
1.391,1.28,1.694,0.5709,0.1682,0.8827,-2.493,1
1.959,1.3,1.693,0.5763,0.1716,0.8901,-2.269,1
1.634,1.27,2.063,0.5794,0.1651,0.8686,-3.047,1
1.957,1.3,1.673,0.5703,0.1693,0.8851,-2.334,1
1.925,1.28,1.7,0.5763,0.1704,0.8865,-2.406,1
1.602,1.28,1.847,0.6187,0.1794,0.8935,-2.609,1
2.039,1.28,1.704,0.5774,0.1711,0.8879,-2.362,1
1.731,1.28,1.911,0.5792,0.1707,0.8866,-2.462,1
1.557,1.28,1.505,0.5718,0.1713,0.8906,-2.175,1
1.721,1.27,1.416,0.571,0.1675,0.8814,-2.582,1
1.495,1.32,1.719,0.6254,0.1875,0.9167,-2.106,1
