 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Planarity, Linearity, Surface Variation, Sphericity, Verticality, Mean Intensity, STD Intensity, ExpectedValuex, ExpectedValuey, ExpectedValuez, Variancex, Variancey, Variancez, MeanVar, Distance, MeanVel, MaxVel, MeanAcc, MaxAcc, MeanAVel, Class
1.012,1.78,1.37,0.4044,0.04315,0.5215,-59.91,-54.57,-5.34,0.8924,0.3668,0.1028,53.81,50.12,0.05152,0.1742,0.03413,0.1364,0.212,0.5619,0.3034,0.9721,2.572,10.57,0.3203,70.07,0.001394,2
0.849,1.78,1.217,0.3334,0.041,0.5032,-37.05,-34.19,-2.861,0.8867,0.3034,0.1105,50.25,46.65,0.1035,0.003848,0.1164,0.1054,0.1715,0.5041,0.2603,0.8087,2.572,10.57,0.3203,70.07,0.001394,2
1.013,1.7,1.279,0.3405,0.0477,0.5517,-38.65,-31.67,-6.979,0.8154,0.2846,0.1005,50.97,48.92,0.005696,0.09772,0.04265,0.1387,0.1887,0.4758,0.2677,0.8913,2.572,10.57,0.3203,70.07,0.001394,2
1.003,1.76,1.482,0.3602,0.04828,0.5392,-35.71,-31.53,-4.173,0.856,0.3167,0.1176,52.65,50.58,0.02357,0.1781,0.0477,0.1421,0.2359,0.5072,0.2951,1.059,2.572,10.57,0.3203,70.07,0.001394,2
0.9415,1.79,1.105,0.3669,0.05021,0.5467,-34.34,-30.14,-4.2,0.8508,0.3209,0.1067,52.34,50.67,0.07273,0.01148,0.007842,0.1348,0.1497,0.525,0.2698,0.7833,2.572,10.57,0.3203,70.07,0.001394,2
1.007,1.8,1.108,0.3552,0.0511,0.5571,-33.53,-28.21,-5.316,0.8252,0.3016,0.09576,52.04,47.88,0.07865,0.01319,0.05062,0.1455,0.1476,0.5189,0.2707,0.7945,2.572,10.57,0.3203,70.07,0.001394,2
1.041,1.81,1.371,0.3685,0.05674,0.5855,-30.61,-24.21,-6.399,0.7901,0.3003,0.09128,55.08,52.05,0.004379,0.05231,0.09121,0.1527,0.2107,0.5248,0.2961,0.9052,2.572,10.57,0.3203,70.07,0.001394,2
1.132,1.72,1.12,0.341,0.05256,0.5564,-27.01,-22.74,-4.266,0.8172,0.2886,0.08895,55.18,51.93,0.02179,0.1081,0.09525,0.1704,0.1417,0.4866,0.2663,0.8898,2.572,10.57,0.3203,70.07,0.001394,2
0.9318,1.71,1.078,0.3121,0.04731,0.5257,-24.78,-21.88,-2.901,0.8402,0.2724,0.1124,52.07,49.93,0.06366,0.001167,0.0395,0.1283,0.138,0.4587,0.2417,0.7549,2.572,10.57,0.3203,70.07,0.001394,2
0.9383,1.59,1.039,0.2881,0.04787,0.5274,-21.47,-18.03,-3.438,0.8051,0.2423,0.08819,52.59,49.9,0.07308,0.008973,0.07687,0.1227,0.1283,0.411,0.2207,0.7447,2.572,10.57,0.3203,70.07,0.001394,2
1.087,1.71,1.143,0.3123,0.05621,0.5632,-17.96,-14.46,-3.502,0.7751,0.2548,0.09499,52.44,48.79,0.01529,0.01115,0.09675,0.1525,0.159,0.4517,0.2544,0.8071,2.572,10.57,0.3203,70.07,0.001394,2
1.019,1.67,1.368,0.3291,0.06162,0.6055,-19,-11.96,-7.042,0.6887,0.238,0.08994,48.05,40.1,0.06207,0.09148,0.05137,0.1485,0.2216,0.4339,0.268,0.9634,2.572,10.57,0.3203,70.07,0.001394,2
1.13,1.81,1.394,0.3665,0.06512,0.6333,-23.09,-13.61,-9.48,0.6773,0.2585,0.06279,52.7,50.54,0.07183,0.06367,0.04714,0.1733,0.2323,0.5023,0.3026,0.992,2.572,10.57,0.3203,70.07,0.001394,2
1.078,1.81,1.271,0.3277,0.05867,0.5967,-21.88,-14.31,-7.563,0.7052,0.2412,0.06234,51.97,46.18,0.05609,0.1106,0.08867,0.1573,0.1896,0.4852,0.2774,0.9544,2.572,10.57,0.3203,70.07,0.001394,2
1.171,1.71,1.299,0.3276,0.06078,0.5999,-19.3,-12.73,-6.566,0.7032,0.2417,0.03529,52.63,48.5,0.02032,0.1774,0.1299,0.1776,0.1859,0.4625,0.2754,1.025,2.572,10.57,0.3203,70.07,0.001394,2
1.237,1.7,1.416,0.3318,0.06862,0.6129,-12.71,-8.947,-3.763,0.704,0.2507,0.04311,52.07,48.09,0.02965,0.1239,0.1511,0.1958,0.2106,0.4609,0.2891,1.019,2.572,10.57,0.3203,70.07,0.001394,2
1.277,1.71,1.135,0.3095,0.05818,0.5897,-18.82,-11.68,-7.139,0.6844,0.2225,0.05723,49.38,44.03,0.01044,0.1053,0.07482,0.2102,0.1461,0.4402,0.2655,0.9204,2.572,10.57,0.3203,70.07,0.001394,2
1.267,1.75,1.251,0.3176,0.05638,0.5968,-23.3,-13.08,-10.22,0.6654,0.22,0.02961,54.45,51.55,0.0009937,0.1008,0.0486,0.2071,0.1724,0.4577,0.279,0.9647,2.572,10.57,0.3203,70.07,0.001394,2
1.246,1.75,0.9097,0.3277,0.05514,0.5896,-26.82,-17.75,-9.074,0.7153,0.2428,0.03679,51.88,46.13,0.02487,0.08944,0.107,0.2044,0.09937,0.4774,0.2604,0.846,2.572,10.57,0.3203,70.07,0.001394,2
1.34,1.74,0.8526,0.3302,0.0602,0.5921,-19.5,-14.05,-5.453,0.7334,0.254,0.02654,52.21,50.84,0.02625,0.04068,0.1366,0.2205,0.08695,0.4854,0.2643,0.8385,2.572,10.57,0.3203,70.07,0.001394,2
1.335,1.64,0.9216,0.3206,0.05773,0.5971,-21.99,-13.22,-8.768,0.681,0.2278,0.0608,52.61,50.25,0.004765,0.09379,0.08718,0.2333,0.1047,0.4262,0.2547,0.8717,2.572,10.57,0.3203,70.07,0.001394,2
1.283,1.63,0.912,0.2994,0.05669,0.5874,-18.72,-10.14,-8.582,0.6508,0.2047,0.01989,48.16,41.94,0.01259,0.07079,0.05248,0.2114,0.104,0.4118,0.2424,0.8396,2.572,10.57,0.3203,70.07,0.001394,2
1.263,1.63,1.019,0.296,0.05992,0.5909,-14.77,-7.99,-6.779,0.6424,0.2022,0.009613,46.99,39.61,0.01192,0.1199,0.1277,0.2033,0.1247,0.4089,0.2456,0.8832,2.572,10.57,0.3203,70.07,0.001394,2
1.272,1.62,1.036,0.2914,0.05454,0.5649,-18.25,-12.67,-5.581,0.7175,0.2199,0.04416,51.87,49.09,0.08024,0.1817,0.09588,0.1996,0.1197,0.4149,0.2448,0.8934,2.572,10.57,0.3203,70.07,0.001394,2
1.24,1.6,1.47,0.2845,0.05861,0.5814,-13.86,-7.416,-6.446,0.6376,0.1936,0.009374,52.27,51.04,0.04728,0.03436,0.04476,0.1919,0.2225,0.3916,0.2687,0.959,2.572,10.57,0.3203,70.07,0.001394,2
1.324,1.6,1.071,0.2934,0.05552,0.5855,-18.81,-8.989,-9.824,0.6263,0.193,0.03209,52.89,47.78,0.1047,0.2086,0.07915,0.2194,0.1389,0.3902,0.2495,0.9297,2.572,10.57,0.3203,70.07,0.001394,2
1.197,1.59,0.8605,0.2962,0.0561,0.5744,-17.96,-11.84,-6.117,0.7002,0.2183,0.01089,48.34,40.04,0.03273,0.1156,0.1184,0.1817,0.09164,0.4146,0.2293,0.786,2.572,10.57,0.3203,70.07,0.001394,2
1.291,1.51,0.808,0.2607,0.05165,0.5465,-15.66,-9.699,-5.957,0.6767,0.187,0.01141,47.12,40.1,0.08196,0.1118,0.05665,0.1968,0.08414,0.3631,0.2147,0.7639,2.572,10.57,0.3203,70.07,0.001394,2
1.34,1.55,0.8472,0.2782,0.0545,0.5698,-16.62,-8.877,-7.74,0.644,0.1893,0.01345,51.33,45.42,0.06423,0.1324,0.03602,0.22,0.09164,0.3762,0.2293,0.8222,2.572,10.57,0.3203,70.07,0.001394,2
1.356,1.52,0.9822,0.2565,0.05215,0.5472,-14.45,-8.309,-6.138,0.6549,0.1789,0.005417,50.51,48.19,0.1039,0.1356,0.05159,0.2173,0.1063,0.3592,0.2276,0.85,2.572,10.57,0.3203,70.07,0.001394,2
1.318,1.58,0.7636,0.2925,0.05782,0.584,-16.06,-8.922,-7.142,0.6512,0.2016,0.01933,51.2,47.57,0.1061,0.1213,0.05404,0.2223,0.07715,0.3944,0.2313,0.7475,2.572,10.57,0.3203,70.07,0.001394,2
1.133,1.56,0.8039,0.2746,0.0554,0.5593,-14.29,-9.553,-4.739,0.6941,0.2031,0.0006498,50.25,43.25,0.007191,0.09364,0.08304,0.1657,0.0792,0.3932,0.2127,0.7471,2.572,10.57,0.3203,70.07,0.001394,2
1.171,1.55,0.8607,0.2784,0.05484,0.5735,-16.3,-7.82,-8.484,0.6227,0.1834,0.003845,52.32,48.82,0.05979,0.08924,0.01421,0.1844,0.09739,0.3729,0.2182,0.7393,2.572,10.57,0.3203,70.07,0.001394,2
1.121,1.55,0.8242,0.2672,0.05427,0.5567,-14.35,-8.752,-5.6,0.6689,0.1903,0.02096,51.38,47.51,0.0309,0.1178,0.008646,0.1645,0.08978,0.3745,0.2096,0.7494,2.572,10.57,0.3203,70.07,0.001394,2
1.186,1.58,1.079,0.2984,0.05825,0.585,-16.6,-9.978,-6.619,0.6712,0.2116,0.05609,52.86,48.72,0.07706,0.114,0.009546,0.1801,0.1446,0.3959,0.2402,0.8325,2.572,10.57,0.3203,70.07,0.001394,2
1.177,1.58,1.204,0.3432,0.06228,0.625,-21.75,-11,-10.74,0.6409,0.2296,0.1063,51.28,44.93,0.09953,0.1396,0.05462,0.1867,0.1942,0.4065,0.2625,0.8881,2.572,10.57,0.3203,70.07,0.001394,2
1.126,1.56,1.184,0.3039,0.05914,0.5887,-16.69,-10.28,-6.418,0.6776,0.2175,0.03306,50.53,44.71,0.09213,0.1961,0.02798,0.1566,0.1716,0.4009,0.243,0.918,2.572,10.57,0.3203,70.07,0.001394,2
1.151,1.55,1.259,0.3396,0.06468,0.63,-18.35,-8.362,-9.987,0.6175,0.2205,0.108,52.05,49.49,0.09289,0.1566,0.03606,0.1831,0.208,0.3911,0.2607,0.9223,2.572,10.57,0.3203,70.07,0.001394,2
1.118,1.53,1.294,0.3187,0.06299,0.6157,-16.08,-7.139,-8.942,0.6095,0.2057,0.1341,53.56,51.56,0.08669,0.1658,0.0245,0.1699,0.2187,0.3687,0.2525,0.9398,2.572,10.57,0.3203,70.07,0.001394,2
1.158,1.56,1.338,0.3325,0.06431,0.6204,-17.4,-9.289,-8.111,0.6454,0.2263,0.1585,53.1,49.85,0.07603,0.1995,0.001012,0.1802,0.2308,0.3853,0.2654,1.004,2.572,10.57,0.3203,70.07,0.001394,2
1.179,1.56,1.298,0.3472,0.06765,0.6346,-16.96,-8.82,-8.142,0.6391,0.2342,0.1693,52.18,49.01,0.04557,0.1942,0.02093,0.1893,0.2265,0.3904,0.2687,1.003,2.572,10.57,0.3203,70.07,0.001394,2
1.134,1.56,1.278,0.3363,0.06703,0.6262,-15.61,-8.522,-7.085,0.6464,0.2305,0.06044,51.15,46.49,0.0748,0.2305,0.03938,0.1688,0.2069,0.4067,0.2608,0.9991,2.572,10.57,0.3203,70.07,0.001394,2
1.153,1.55,1.33,0.3433,0.06737,0.6406,-16.23,-5.869,-10.36,0.5823,0.2115,0.03207,49.01,42.58,0.1027,0.2499,0.02273,0.1818,0.2247,0.3953,0.2673,1.031,2.572,10.57,0.3203,70.07,0.001394,2
1.239,1.6,1.357,0.3642,0.07848,0.6621,-11.73,-6.044,-5.685,0.6235,0.2449,0.2178,48.92,42.3,0.05638,0.2545,0.06158,0.215,0.246,0.3979,0.2863,1.09,2.572,10.57,0.3203,70.07,0.001394,2
1.234,1.59,1.325,0.3376,0.06767,0.6321,-15.33,-7.415,-7.92,0.6222,0.2229,0.09208,53.83,50.15,0.0548,0.2407,0.03882,0.1996,0.2186,0.4033,0.2738,1.064,2.572,10.57,0.3203,70.07,0.001394,2
1.226,1.58,1.16,0.3507,0.0642,0.6338,-21.1,-10.14,-10.96,0.6304,0.2311,0.1917,53.05,49.27,0.06593,0.1859,0.04594,0.2092,0.1938,0.3932,0.2654,0.9412,2.572,10.57,0.3203,70.07,0.001394,2
1.388,1.54,1.186,0.3689,0.06925,0.6388,-18.97,-11.62,-7.351,0.6811,0.2638,0.225,53.51,49.71,0.1203,0.2179,0.005077,0.2542,0.2008,0.3893,0.2814,0.9934,2.572,10.57,0.3203,70.07,0.001394,2
1.38,1.54,1.203,0.3339,0.06729,0.6265,-15.02,-7.971,-7.045,0.6391,0.2267,0.2547,50.3,45.48,0.1287,0.2038,0.002857,0.2595,0.1879,0.3634,0.2702,0.9815,2.572,10.57,0.3203,70.07,0.001394,2
1.378,1.54,1.108,0.3256,0.06236,0.6151,-18.04,-9.175,-8.865,0.6367,0.2182,0.08744,51.05,47.7,0.09074,0.1667,0.03794,0.2414,0.1544,0.3879,0.2612,0.9364,2.572,10.57,0.3203,70.07,0.001394,2
1.355,1.54,1.055,0.3401,0.0673,0.6395,-15.64,-5.265,-10.37,0.5735,0.2068,0.02641,51.43,47.51,0.09801,0.1948,0.01174,0.2483,0.1465,0.3887,0.2611,0.9261,2.572,10.57,0.3203,70.07,0.001394,2
1.31,1.52,1.092,0.3339,0.06871,0.6387,-13.49,-4.291,-9.203,0.564,0.2013,0.08834,53.6,50.77,0.0752,0.1575,0.00154,0.2373,0.161,0.3706,0.2563,0.9118,2.572,10.57,0.3203,70.07,0.001394,2
1.305,1.44,1.182,0.338,0.06569,0.6334,-16.94,-6.791,-10.15,0.5963,0.2127,0.2034,51,44.94,0.1294,0.1902,0.01164,0.2384,0.1848,0.3459,0.2564,0.9402,2.572,10.57,0.3203,70.07,0.001394,2
1.404,1.45,1.117,0.3628,0.07032,0.6377,-16.92,-10.47,-6.452,0.6795,0.2603,0.3009,52.42,48.9,0.06015,0.199,0.005499,0.2811,0.1784,0.3468,0.2688,0.993,2.572,10.57,0.3203,70.07,0.001394,2
1.381,1.47,0.8668,0.3497,0.07021,0.6381,-15.19,-8.338,-6.852,0.6465,0.24,0.2339,53.02,49.3,0.05753,0.1549,0.002049,0.2713,0.1231,0.3568,0.2504,0.8642,2.572,10.57,0.3203,70.07,0.001394,2
1.361,1.63,0.9627,0.3391,0.05841,0.6144,-25.91,-13.94,-11.97,0.6583,0.2316,0.1782,51.41,49.45,0.09465,0.1419,0.07212,0.2518,0.1338,0.4065,0.264,0.8554,2.572,10.57,0.3203,70.07,0.001394,2
1.385,1.42,0.9508,0.3424,0.05862,0.6084,-25.93,-16,-9.936,0.6929,0.2461,0.2919,50.35,44.79,0.07595,0.1485,0.01667,0.2689,0.1429,0.3339,0.2486,0.8772,2.572,10.57,0.3203,70.07,0.001394,2
1.417,1.34,0.8747,0.3182,0.05749,0.5938,-21.62,-13.34,-8.284,0.6875,0.2285,0.2446,52.56,49.76,0.05649,0.1461,0.02627,0.2699,0.1177,0.3113,0.233,0.8748,2.572,10.57,0.3203,70.07,0.001394,2
1.457,1.46,1.094,0.3304,0.06848,0.6274,-13.56,-7.088,-6.472,0.6322,0.2232,0.1234,50.79,47.43,0.1714,0.1809,0.02627,0.2738,0.1484,0.3625,0.2616,0.9167,2.572,10.57,0.3203,70.07,0.001394,2
1.545,1.41,0.773,0.3403,0.06057,0.6202,-23.24,-11.95,-11.28,0.6459,0.2289,0.2451,51.83,48.86,0.09498,0.07175,0.06147,0.3332,0.08461,0.337,0.2516,0.8181,2.572,10.57,0.3203,70.07,0.001394,2
1.622,1.12,1.378,0.4229,0.115,0.7629,-4.005,-1.117,-2.888,0.5059,0.2567,0.6337,60.39,54.1,0.315,0.01382,0.02158,0.3983,0.2988,0.2076,0.3016,0.8599,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.392,1.12,1.688,0.5067,0.154,0.8605,-1.882,-0.6073,-1.274,0.4681,0.3195,0.9253,58.73,49.69,0.2614,0.01924,0.05266,0.3236,0.4708,0.2156,0.3367,0.9321,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.439,1.28,1.832,0.6074,0.1796,0.9002,-2.334,-1.616,-0.7178,0.5509,0.435,0.8903,52.43,51.36,0.1948,0.07271,0.03176,0.3665,0.5801,0.2496,0.3987,1.119,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.779,1.28,1.571,0.5937,0.1764,0.8966,-2.274,-1.521,-0.7537,0.5432,0.421,0.8394,50.66,48.22,0.3126,0.1036,0.03873,0.5133,0.4348,0.2514,0.3998,1.06,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.599,1.28,1.656,0.6009,0.1775,0.8965,-2.338,-1.63,-0.708,0.5521,0.4311,0.9257,55.63,52.92,0.1639,0.2533,0.02753,0.4585,0.475,0.2455,0.393,1.448,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.871,1.15,1.642,0.5706,0.1684,0.8825,-2.441,-1.499,-0.9413,0.5391,0.397,0.8847,47.18,40.75,0.2256,0.1675,0.07625,0.5673,0.416,0.214,0.3991,1.217,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.9,1.3,1.621,0.5992,0.1744,0.8892,-2.654,-1.745,-0.9089,0.5568,0.4249,0.8147,53.22,49.36,0.05093,0.2455,0.01014,0.6236,0.3723,0.264,0.4199,1.149,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
2.119,1.29,1.629,0.5873,0.1707,0.8806,-2.602,-1.864,-0.7378,0.5682,0.4263,0.8803,52.08,50.38,0.2995,0.1615,0.02569,0.6836,0.3932,0.2445,0.4404,1.508,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.659,1.14,2.138,0.5761,0.168,0.8778,-2.589,-1.765,-0.8234,0.5597,0.4122,0.9131,51.17,45.2,0.182,0.2767,0.09264,0.3922,0.6924,0.2102,0.4316,1.684,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.728,1.29,1.621,0.5841,0.1718,0.8868,-2.47,-1.621,-0.8495,0.5491,0.4132,0.8465,51.79,48.48,0.3346,0.1136,0.02196,0.4818,0.4606,0.2483,0.3969,1.065,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.604,1.29,2.064,0.5881,0.1717,0.8831,-2.52,-1.818,-0.702,0.5657,0.4272,0.8687,52.34,49.14,0.2145,0.1185,0.03203,0.37,0.6807,0.2457,0.4321,1.535,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.634,1.14,2.142,0.5793,0.1694,0.8808,-2.554,-1.725,-0.8285,0.5568,0.4133,0.9119,51.06,47.57,0.2045,0.2355,0.09264,0.3814,0.7004,0.2105,0.4308,1.658,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.503,1.28,1.763,0.5912,0.1749,0.8914,-2.266,-1.661,-0.6041,0.5563,0.4296,0.8711,52.65,48.58,0.2294,0.06275,0.03986,0.377,0.5482,0.25,0.3917,1.079,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.717,1.3,1.584,0.5851,0.1716,0.8872,-2.554,-1.57,-0.984,0.5436,0.4075,0.8168,48.61,40.07,0.1887,0.1624,0.0144,0.5026,0.4192,0.2589,0.3936,1.166,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
2.083,1.29,1.802,0.6205,0.1813,0.903,-2.638,-1.579,-1.058,0.5433,0.4298,0.9064,51.58,48.97,0.5177,0.05459,0.01079,0.5952,0.5449,0.2512,0.4638,1.774,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.521,1.29,2.021,0.5681,0.1678,0.8794,-2.353,-1.63,-0.7228,0.5518,0.407,0.8632,53.23,49.93,0.1176,0.3555,0.02203,0.3828,0.6095,0.2477,0.4133,0.9178,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.946,1.29,1.713,0.5811,0.1715,0.8881,-2.444,-1.497,-0.947,0.5389,0.4041,0.8186,48.85,43.18,0.09057,0.2642,0.01513,0.6215,0.4021,0.2564,0.4267,1.427,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.925,1.15,1.479,0.5725,0.1713,0.8901,-2.188,-1.351,-0.8361,0.5292,0.398,0.9132,53.63,49.32,0.06161,0.2029,0.07351,0.588,0.3658,0.22,0.3912,1.392,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.753,1.3,2.045,0.6184,0.1799,0.8956,-2.567,-1.864,-0.7035,0.5689,0.4504,0.8348,49,43.08,0.228,0.1774,0.04,0.4253,0.6817,0.2568,0.4546,1.065,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.761,1.29,2.071,0.5977,0.1764,0.8965,-2.432,-1.515,-0.9176,0.5405,0.4172,0.872,52.74,48.34,0.2295,0.3052,0.02608,0.4427,0.6585,0.251,0.4507,0.9783,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.778,1.3,1.651,0.5879,0.1731,0.8894,-2.456,-1.599,-0.8569,0.5474,0.415,0.8184,52.39,51.09,0.1795,0.181,0.00581,0.5342,0.4245,0.2608,0.4065,1.248,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.854,1.28,1.462,0.5841,0.168,0.8742,-2.812,-1.98,-0.8327,0.5737,0.423,0.8423,53.57,50.01,0.03399,0.225,0.02861,0.5869,0.351,0.2476,0.3951,1.027,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.571,1.28,1.775,0.5701,0.1694,0.8854,-2.313,-1.428,-0.8844,0.5346,0.3967,0.8509,53,51.22,0.1604,0.2144,0.01041,0.4086,0.5147,0.2515,0.3916,0.9186,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.531,1.14,2.01,0.5703,0.1689,0.883,-2.345,-1.532,-0.8134,0.5432,0.4024,0.9257,52.62,52.05,0.2315,0.03565,0.09614,0.3683,0.6297,0.2126,0.4035,1.441,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
2.071,1.28,1.692,0.5864,0.168,0.8725,-2.855,-2.068,-0.787,0.5804,0.4287,0.8463,50.52,46.98,0.1625,0.204,0.02507,0.6914,0.379,0.2486,0.4397,1.366,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.391,1.28,1.698,0.5752,0.1717,0.889,-2.179,-1.479,-0.6999,0.5407,0.4089,0.8453,49.53,42.44,0.1622,0.05515,0.02137,0.3477,0.5087,0.2569,0.3711,1.05,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
2.002,1.28,1.715,0.5973,0.1695,0.8746,-3.095,-2.128,-0.9673,0.5798,0.4309,0.8635,53.75,51.33,0.2093,0.193,0.02556,0.6661,0.3999,0.247,0.4376,1.381,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.798,1.28,1.504,0.5922,0.1689,0.8731,-2.948,-2.122,-0.8261,0.5828,0.4326,0.8157,50.04,44.12,0.2952,0.1273,0.03903,0.5228,0.4119,0.2518,0.3955,1.348,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.517,1.14,1.989,0.5727,0.1691,0.8833,-2.418,-1.535,-0.8833,0.5425,0.4016,0.8804,51.27,47.91,0.2309,0.0444,0.08794,0.3665,0.6223,0.2137,0.4008,1.087,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.526,1.29,1.599,0.584,0.1717,0.8884,-2.517,-1.507,-1.01,0.5389,0.4042,0.8137,52.13,49.19,0.1295,0.2147,0.01967,0.4256,0.4477,0.2567,0.3766,1.351,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.625,1.14,1.826,0.5741,0.1712,0.8911,-2.274,-1.247,-1.027,0.5196,0.3895,0.8853,51.65,49.7,0.2997,0.02282,0.08081,0.4171,0.5455,0.2177,0.3934,1.424,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.519,1.3,1.88,0.5748,0.1711,0.8891,-2.277,-1.399,-0.8772,0.5324,0.3995,0.8081,53.33,50.21,0.2342,0.02241,0.01882,0.3658,0.5765,0.2601,0.4008,1.096,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.491,1.3,1.603,0.5797,0.1722,0.8904,-2.307,-1.444,-0.8639,0.5359,0.4046,0.8025,47.76,39.77,0.2133,0.106,0.01813,0.4032,0.4553,0.2614,0.3733,1.052,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.631,1.3,1.905,0.5884,0.1727,0.8888,-2.524,-1.599,-0.9255,0.5464,0.4127,0.8156,53.86,51.35,0.2223,0.04473,0.0123,0.379,0.6139,0.2603,0.4178,1.084,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.66,1.28,1.637,0.5918,0.1679,0.8718,-3.113,-2.13,-0.9825,0.5797,0.4264,0.8133,51.1,46.8,0.2588,0.1654,0.03746,0.4761,0.4549,0.2503,0.3938,1.27,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.548,1.29,1.881,0.5878,0.1709,0.8813,-2.605,-1.85,-0.7554,0.5668,0.4256,0.8796,50.69,48.73,0.2677,0.01727,0.02651,0.3885,0.5879,0.2448,0.4071,1.392,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.598,1.3,1.497,0.5738,0.17,0.8869,-2.39,-1.386,-1.004,0.5302,0.394,0.8524,52.57,50.34,0.2144,0.1394,0.002666,0.4468,0.4129,0.2547,0.3714,1.063,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.702,1.3,2.052,0.6058,0.1719,0.8761,-3.011,-2.216,-0.7957,0.5893,0.446,0.8303,51.78,48.91,0.2077,0.1223,0.02581,0.3838,0.7007,0.2544,0.4463,1.562,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.608,1.3,1.848,0.5847,0.1737,0.8939,-2.325,-1.384,-0.9413,0.5306,0.4036,0.8498,54.31,52.38,0.2915,0.0279,0.0096,0.4097,0.5613,0.2548,0.4086,1.415,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.889,1.29,1.535,0.5609,0.1679,0.8851,-2.207,-1.225,-0.9817,0.5182,0.3813,0.8648,51.46,48.21,0.005227,0.2442,0.007703,0.5737,0.3693,0.2502,0.3977,1.084,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.475,1.29,1.864,0.5619,0.1671,0.8812,-2.297,-1.422,-0.875,0.5342,0.3912,0.8677,50.03,46.3,0.2073,0.02161,0.01048,0.3558,0.5688,0.2468,0.3905,1.091,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.415,1.29,1.87,0.5768,0.1688,0.8808,-2.558,-1.668,-0.8892,0.5518,0.4078,0.8846,52.27,48.68,0.1942,0.1017,0.001081,0.3666,0.5566,0.2505,0.3912,1.228,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.564,1.29,1.544,0.5597,0.1668,0.8816,-2.279,-1.338,-0.9413,0.5271,0.385,0.8494,55.01,52.62,0.2392,0.1219,0.01596,0.4248,0.4298,0.2465,0.367,1.211,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.911,1.28,1.535,0.5934,0.1695,0.8746,-2.932,-2.094,-0.8385,0.5808,0.4323,0.8419,52.87,51.88,0.2629,0.1633,0.02197,0.5932,0.3894,0.2481,0.4102,1.16,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.472,1.29,1.755,0.6151,0.1809,0.8993,-2.342,-1.757,-0.5849,0.5639,0.4506,0.8976,53.65,52.62,0.1908,0.1162,0.02308,0.4027,0.5363,0.2522,0.397,1.134,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.953,1.28,1.71,0.5769,0.1706,0.8872,-2.413,-1.448,-0.965,0.5351,0.3992,0.8465,50.44,48.25,0.1015,0.2505,0.01178,0.6219,0.4009,0.2522,0.425,1.236,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
1.525,1.29,1.879,0.585,0.1717,0.885,-2.453,-1.715,-0.7374,0.5578,0.4208,0.8766,49.87,41.79,0.2603,0.02962,0.02514,0.3848,0.5801,0.2466,0.4038,1.369,0.09702,0.8279,-0.0002512,2.538,-0.003854,0
