 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Planarity, Linearity, Surface Variation, Sphericity, Verticality, Max Intensity, Mean Intensity, STD Intensity, ExpectedValuex, ExpectedValuey, ExpectedValuez, Variancex, Variancey, Variancez, MeanVar, Distance, N.Points, MeanVel, MaxVel, MeanAcc, MaxAcc, MeanAVel, Class
1.559,1.27,1.499,0.5713,0.1693,0.8852,-2.372,-1.426,-0.9465,0.5337,0.3953,0.8849,255,51.35,49.9,0.2268,0.1048,0.005421,0.4272,0.4211,0.2473,0.3652,1.195,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.341,1.27,1.662,0.6873,0.1913,0.8984,-3.469,-2.412,-1.057,0.5938,0.4995,0.9226,223,52.76,49.55,0.5795,0.1447,0.01276,0.7775,0.4876,0.2433,0.5028,1.88,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.882,1.27,1.697,0.571,0.1684,0.8831,-2.474,-1.448,-1.025,0.5345,0.3931,0.8908,227,50.99,48.24,0.1852,0.2,0.004576,0.5765,0.4171,0.2468,0.4135,1.299,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.725,1.29,2.104,0.6177,0.1777,0.8891,-2.771,-2.016,-0.7545,0.5779,0.4517,0.8965,220,51.41,47.05,0.2407,0.09993,0.01856,0.4016,0.7232,0.2486,0.4578,1.595,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.631,1.29,1.979,0.5885,0.1748,0.8955,-2.318,-1.416,-0.9022,0.5334,0.4085,0.8539,227,54.01,50.81,0.15,0.3695,0.00946,0.4328,0.5893,0.2533,0.4251,1.667,108,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.692,1.27,1.976,0.5745,0.1697,0.8851,-2.427,-1.485,-0.9423,0.5381,0.3993,0.8848,255,50.48,47.99,0.2392,0.1431,0.002142,0.3935,0.6311,0.2483,0.4243,1.04,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.543,1.29,1.798,0.6104,0.175,0.8848,-2.88,-2.028,-0.8516,0.5764,0.4425,0.8312,237,53.23,49.93,0.1229,0.3092,0.01703,0.4298,0.5353,0.2515,0.4055,0.8764,108,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.074,1.27,1.563,0.5883,0.1692,0.8745,-2.736,-2.047,-0.6892,0.5815,0.4336,0.8592,218,53.18,49.42,0.001822,0.2764,0.02021,0.6768,0.3704,0.2376,0.4283,1.155,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.758,1.14,1.591,0.5552,0.1605,0.8609,-2.687,-1.945,-0.7425,0.5735,0.4047,0.8791,233,49.88,43.78,0.3735,0.1382,0.08424,0.4915,0.4331,0.2074,0.3773,1.062,102,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.013,1.29,1.732,0.6037,0.1737,0.8825,-2.758,-2.024,-0.7333,0.5789,0.4425,0.8146,238,51.91,48.64,0.1739,0.2423,0.01528,0.6669,0.4126,0.2507,0.4434,1.386,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.492,1.27,1.716,0.5661,0.1645,0.8705,-2.647,-1.823,-0.8238,0.5636,0.4066,0.8969,223,51.33,49.22,0.232,0.147,0.01035,0.3941,0.4977,0.2396,0.3772,1.209,103,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.576,1.27,1.647,0.5756,0.1682,0.8806,-2.628,-1.606,-1.023,0.5455,0.4006,0.8703,219,48.89,40.49,0.1622,0.2484,0.007082,0.4396,0.4646,0.2388,0.381,1.432,103,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.701,1.27,2.049,0.5805,0.1703,0.884,-2.529,-1.627,-0.9018,0.5487,0.4088,0.83,248,52.18,49.02,0.2269,0.1306,0.01088,0.3999,0.6623,0.2437,0.4353,1.579,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.715,1.12,1.656,0.551,0.1661,0.8832,-2.085,-1.081,-1.003,0.5067,0.3697,0.9297,209,48.13,40.69,0.2236,0.1685,0.08197,0.483,0.432,0.214,0.3763,1.181,102,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.529,1.29,1.93,0.6175,0.176,0.8852,-2.989,-2.097,-0.8922,0.5797,0.4477,0.8934,227,51.18,48.98,0.2147,0.006558,0.0009159,0.3757,0.6412,0.2446,0.4205,1.116,99,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.381,1.27,1.663,0.5705,0.1691,0.8853,-2.374,-1.389,-0.9845,0.5306,0.3924,0.8938,255,52.87,51.34,0.1908,0.07258,0.006388,0.3579,0.49,0.2464,0.3648,1.163,109,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.734,1.14,1.691,0.5785,0.1726,0.8923,-2.25,-1.355,-0.895,0.5289,0.4001,0.8994,244,50.16,44.68,0.3741,0.06464,0.08083,0.4681,0.4897,0.2179,0.3919,1.035,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.67,1.29,2.086,0.6207,0.1793,0.8921,-2.684,-1.977,-0.7072,0.5764,0.4549,0.8676,218,53.2,50.29,0.2346,0.02683,0.0206,0.3888,0.7119,0.2535,0.4514,1.18,103,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.827,1.27,1.491,0.5653,0.1675,0.8813,-2.36,-1.47,-0.8898,0.5376,0.3944,0.8697,255,54.05,51.47,0.0001469,0.2481,0.009084,0.5629,0.3579,0.2422,0.3876,1.349,102,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.538,1.27,1.71,0.6066,0.1717,0.8797,-3.219,-2.052,-1.167,0.5712,0.4286,0.8567,219,49.66,43.81,0.1551,0.2643,0.005293,0.432,0.5095,0.2401,0.3939,0.8516,97,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.897,1.29,1.509,0.5858,0.1722,0.8869,-2.46,-1.659,-0.8014,0.5526,0.4173,0.8767,255,52.15,48.34,0.3424,0.1249,0.01912,0.5663,0.399,0.2487,0.4047,1.068,103,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.995,1.27,2.092,0.6671,0.1883,0.9,-3.205,-2.203,-1.003,0.5834,0.4817,0.9058,255,54.58,52.12,0.0351,0.4678,0.01687,0.6263,0.6244,0.2471,0.4993,1.794,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.471,1.29,1.798,0.5938,0.1748,0.8918,-2.442,-1.633,-0.8093,0.5506,0.4219,0.86,255,51.47,48.85,0.2168,0.06195,0.01485,0.3836,0.5478,0.2508,0.3941,1.268,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.881,1.14,1.572,0.5752,0.1729,0.8949,-2.12,-1.224,-0.8962,0.5186,0.3939,0.8892,223,51.78,49.54,0.3768,0.1101,0.08243,0.5339,0.4299,0.2203,0.3947,1.48,99,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.685,1.27,1.944,0.5562,0.1663,0.882,-2.223,-1.233,-0.9904,0.5187,0.3781,0.8797,237,53.38,50.67,0.2633,0.1093,0.01281,0.3943,0.6008,0.2469,0.414,1.039,89,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.69,1.29,2.046,0.5936,0.1715,0.8829,-2.806,-1.827,-0.9782,0.561,0.4205,0.8345,255,54.17,52.23,0.2357,0.1047,0.01021,0.394,0.6756,0.2494,0.4397,1.102,77,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.711,1.27,1.642,0.5813,0.1672,0.875,-2.893,-1.87,-1.023,0.5629,0.4113,0.8383,222,47.47,41.27,0.331,0.137,0.01037,0.4785,0.464,0.2418,0.3948,1.369,60,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.492,1.14,1.946,0.5644,0.1673,0.8791,-2.278,-1.592,-0.6862,0.5496,0.4049,0.9099,218,46.88,36.5,0.2221,0.04354,0.09014,0.3512,0.6092,0.2137,0.3913,1.404,50,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.871,1.29,1.525,0.5855,0.1717,0.8847,-2.474,-1.728,-0.7454,0.5586,0.4212,0.8786,224,48.45,41.86,0.3616,0.1217,0.02417,0.5507,0.4123,0.2465,0.4032,1.054,84,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.833,1.27,1.484,0.571,0.1683,0.8813,-2.443,-1.57,-0.8737,0.5451,0.4016,0.8667,237,52.13,48.63,0.01154,0.2483,0.01094,0.5732,0.3521,0.2438,0.3897,1.342,104,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.922,1.27,1.707,0.5695,0.1679,0.8821,-2.476,-1.454,-1.022,0.535,0.3923,0.8867,255,55.05,52.64,0.1553,0.2287,0.004858,0.6024,0.405,0.2469,0.4181,1.279,103,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.925,1.29,1.52,0.5931,0.1722,0.8825,-2.609,-1.896,-0.7133,0.5708,0.4323,0.8806,237,52.81,49.02,0.001526,0.2406,0.02083,0.6111,0.376,0.2461,0.4111,1.095,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.4,1.3,1.774,0.5674,0.1656,0.8766,-2.671,-1.543,-1.128,0.5399,0.3898,0.882,248,51.69,49.13,0.2023,0.07549,0.01792,0.3562,0.5272,0.2506,0.378,1.084,99,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.626,1.29,1.647,0.5911,0.1734,0.8898,-2.542,-1.604,-0.9381,0.5466,0.4143,0.852,248,50.64,47.99,0.2323,0.1769,0.002972,0.4623,0.4621,0.2517,0.392,1.157,102,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.657,1.29,1.608,0.6263,0.1805,0.8932,-2.713,-2.011,-0.702,0.5788,0.4602,0.8571,219,49.88,44.06,0.2301,0.1696,0.02236,0.4839,0.4711,0.2545,0.4031,1.143,97,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.754,1.29,2.026,0.6142,0.174,0.8826,-3.174,-2.089,-1.085,0.575,0.4378,0.8379,255,51.68,48.21,0.2358,0.1394,0.007647,0.4133,0.6883,0.2498,0.4505,1.602,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.949,1.29,1.666,0.6311,0.1815,0.8961,-2.837,-1.96,-0.8765,0.5715,0.4547,0.8387,237,55.73,52.61,0.2008,0.1886,0.01911,0.6363,0.4271,0.2543,0.4393,1.282,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.595,1.29,1.624,0.6804,0.1873,0.8892,-3.671,-2.603,-1.068,0.6036,0.4986,0.8727,237,54.34,51.52,0.4953,0.197,0.0161,0.9475,0.4023,0.2503,0.5334,1.895,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.671,1.29,1.738,0.5928,0.1721,0.8821,-2.597,-1.906,-0.6912,0.5721,0.4334,0.8813,219,52.92,50.32,0.3361,0.07279,0.02194,0.4484,0.5212,0.2461,0.4052,1.416,99,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.951,1.29,1.678,0.6259,0.18,0.8956,-2.892,-1.877,-1.015,0.5635,0.4433,0.8689,255,54.03,51.92,0.1979,0.1873,0.001164,0.6379,0.4254,0.2529,0.4387,1.287,108,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.899,1.27,1.721,0.5753,0.168,0.8804,-2.647,-1.589,-1.059,0.5439,0.3987,0.8832,237,53.05,48.98,0.1586,0.2113,0.004131,0.5938,0.4166,0.2468,0.4191,1.284,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.619,1.27,1.501,0.5673,0.1676,0.8823,-2.444,-1.398,-1.046,0.5307,0.3885,0.8854,209,48.9,42.03,0.2234,0.1191,0.007638,0.4507,0.4111,0.246,0.3693,1.211,105,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.688,1.14,1.702,0.5803,0.1698,0.8805,-2.497,-1.776,-0.7212,0.5624,0.4197,0.8996,255,53.03,49.92,0.07786,0.351,0.09431,0.4933,0.4612,0.2129,0.3891,0.9147,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.488,1.27,1.719,0.5748,0.1679,0.8798,-2.627,-1.621,-1.006,0.5468,0.401,0.871,238,52.04,48.18,0.233,0.1362,0.006527,0.3974,0.5037,0.2388,0.38,1.216,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.83,1.27,1.723,0.5699,0.1701,0.8877,-2.237,-1.359,-0.8783,0.5293,0.3948,0.849,236,50.89,44.81,0.1979,0.201,0.02719,0.551,0.43,0.2499,0.4103,1.294,102,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.535,1.14,1.998,0.5709,0.1662,0.8762,-2.69,-1.66,-1.029,0.5491,0.3984,0.8717,248,52.05,48.72,0.1349,0.3443,0.07806,0.388,0.6078,0.2125,0.4028,0.9105,103,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.602,1.14,2.077,0.5797,0.1686,0.8787,-2.656,-1.777,-0.8793,0.5594,0.413,0.908,227,49.9,46.58,0.1541,0.3054,0.08145,0.3936,0.6559,0.2117,0.4204,1.648,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.902,1.12,1.757,0.5521,0.1653,0.8805,-2.208,-1.176,-1.032,0.5141,0.3724,0.913,227,51.16,47.19,0.1833,0.2327,0.07931,0.5767,0.4252,0.2133,0.4051,1.35,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.445,1.27,1.609,0.576,0.168,0.8806,-2.669,-1.582,-1.086,0.5431,0.3981,0.8846,219,48.79,42.83,0.2046,0.08942,0.004276,0.3835,0.47,0.2464,0.3667,1.033,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.717,1.32,2.033,0.6245,0.1851,0.9097,-2.299,-1.575,-0.7238,0.5477,0.4458,0.8282,220,50.87,47.23,0.2159,0.1161,0.002134,0.42,0.6751,0.2646,0.4532,1.106,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.545,1.29,1.672,0.6147,0.1796,0.8982,-2.583,-1.713,-0.8706,0.5552,0.4365,0.8202,255,53.89,51.83,0.2382,0.1473,0.01487,0.4305,0.5,0.2548,0.3951,1.223,106,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.648,1.27,1.575,0.5602,0.1677,0.8843,-2.19,-1.279,-0.9107,0.5229,0.3847,0.8738,255,54.58,51.79,0.2293,0.1164,0.01111,0.4603,0.419,0.2482,0.3758,1.082,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.673,1.29,1.936,0.6189,0.1793,0.8939,-2.672,-1.901,-0.7703,0.57,0.4488,0.8367,255,53.9,51.93,0.1902,0.2074,0.02222,0.4198,0.6277,0.2556,0.4344,0.9981,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.03,1.27,1.618,0.5825,0.1652,0.8683,-3.157,-2.078,-1.079,0.5745,0.4151,0.8661,219,48.59,41,0.2756,0.1741,0.006491,0.646,0.3908,0.2419,0.4262,1.439,104,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.14,1.29,1.632,0.5909,0.1727,0.8851,-2.497,-1.803,-0.6939,0.5648,0.4292,0.8768,235,54.12,48.3,0.255,0.1634,0.02204,0.701,0.3844,0.2478,0.4444,1.274,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.024,1.29,1.583,0.5871,0.172,0.8871,-2.559,-1.623,-0.9356,0.548,0.4121,0.8495,255,52.89,50.14,0.006472,0.2549,0.003378,0.6526,0.372,0.2515,0.4254,1.46,98,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.543,1.29,1.94,0.6092,0.1744,0.8847,-2.939,-1.996,-0.943,0.5724,0.4372,0.8518,219,49.55,43.3,0.2324,0.001213,0.003971,0.3774,0.6353,0.247,0.4199,1.395,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.103,1.29,1.579,0.5691,0.168,0.879,-2.325,-1.672,-0.6527,0.5562,0.4118,0.8641,248,53.17,51.26,0.3206,0.1449,0.0176,0.6612,0.3733,0.2496,0.428,1.516,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.591,1.27,1.496,0.5691,0.168,0.8823,-2.446,-1.461,-0.9858,0.5358,0.3934,0.8874,233,53.19,51.46,0.2149,0.1177,0.00345,0.4429,0.4109,0.247,0.3669,1.042,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.665,1.29,1.941,0.6169,0.1759,0.8851,-2.991,-2.092,-0.8992,0.5792,0.4469,0.9001,255,51.57,49.13,0.2083,0.2248,0.007464,0.4205,0.6343,0.2457,0.4335,0.9724,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.688,1.29,1.58,0.6014,0.171,0.8775,-3.07,-2.094,-0.976,0.5776,0.4327,0.8081,255,53.34,50.48,0.09197,0.2718,0.009853,0.5018,0.4331,0.2506,0.3952,0.9132,110,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.863,1.27,1.468,0.5892,0.1693,0.8779,-2.904,-1.907,-0.9977,0.5657,0.4186,0.8762,233,53.64,51.84,0.05956,0.1902,0.007499,0.5833,0.3682,0.2409,0.3975,1.355,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.715,1.27,1.984,0.6181,0.1758,0.8853,-3.076,-2.082,-0.9935,0.5766,0.4438,0.8945,255,52.3,49.02,0.2032,0.2267,0.01371,0.4301,0.6549,0.2406,0.4419,1.616,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.749,1.27,1.924,0.5766,0.1704,0.8866,-2.419,-1.468,-0.9502,0.5368,0.4,0.8867,209,48.53,42.01,0.2148,0.1323,0.0008561,0.4151,0.6114,0.2481,0.4249,1.06,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.739,1.29,2.049,0.6145,0.1785,0.8932,-2.606,-1.879,-0.7268,0.5694,0.447,0.8559,242,51.29,48.33,0.2383,0.1501,0.0134,0.4158,0.6866,0.2525,0.4517,1.078,98,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.71,1.27,2.27,0.6007,0.1755,0.8923,-2.612,-1.668,-0.9432,0.551,0.4226,0.8699,225,54.72,52.42,0.2209,0.3079,0.004053,0.4132,0.7498,0.2452,0.4694,1.8,95,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.893,1.29,1.442,0.5982,0.1744,0.89,-2.652,-1.693,-0.9584,0.5525,0.421,0.8515,255,53.34,51.13,0.1038,0.203,0.003611,0.5835,0.3724,0.253,0.403,0.9895,110,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.682,1.29,2.082,0.594,0.1707,0.8793,-2.871,-1.956,-0.9152,0.5704,0.4264,0.8231,237,53.74,51.42,0.2149,0.1426,0.01,0.3865,0.6928,0.2505,0.4433,1.586,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.741,1.29,2.113,0.6044,0.1769,0.8947,-2.563,-1.667,-0.8953,0.5517,0.427,0.8512,219,47.53,40.87,0.2236,0.2329,0.01273,0.4156,0.6995,0.2526,0.4559,1.691,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.753,1.29,2.049,0.6067,0.1752,0.8876,-2.778,-1.899,-0.8791,0.5675,0.4355,0.8828,233,52.91,47.63,0.2323,0.1876,0.007174,0.4208,0.6847,0.246,0.4505,1.056,101,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.477,1.29,1.953,0.5894,0.1746,0.8933,-2.339,-1.529,-0.8095,0.543,0.4159,0.8592,255,51.09,48.23,0.2032,0.07647,0.003134,0.3604,0.6143,0.2529,0.4092,1.302,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.806,1.12,1.662,0.5538,0.1658,0.8812,-2.204,-1.217,-0.987,0.5175,0.3761,0.9333,237,51.36,48.26,0.2243,0.1805,0.07616,0.5263,0.4213,0.2127,0.3868,1.301,102,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.485,1.14,1.948,0.5683,0.1664,0.8781,-2.593,-1.552,-1.041,0.5416,0.3934,0.8544,248,50.06,46.23,0.2277,0.004818,0.07851,0.3708,0.5927,0.2129,0.3921,1.097,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.913,1.29,1.516,0.6005,0.1732,0.8844,-2.797,-1.904,-0.8928,0.5676,0.4306,0.811,227,53.09,50.39,0.03191,0.2066,0.01381,0.6113,0.3704,0.2541,0.4119,1.381,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.752,1.15,2.053,0.6008,0.1701,0.877,-3.214,-2.056,-1.157,0.5716,0.4249,0.8869,255,54.08,51.82,0.2,0.2199,0.06216,0.4266,0.6801,0.2114,0.4394,1.647,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.853,1.27,1.516,0.5744,0.17,0.8856,-2.383,-1.485,-0.8979,0.5386,0.4008,0.8847,219,52.69,47.68,0.02602,0.2521,0.001999,0.5807,0.3573,0.2484,0.3954,1.078,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.13,1.14,1.684,0.5784,0.1681,0.878,-2.679,-1.772,-0.9072,0.5586,0.4109,0.9104,233,50.5,44.55,0.246,0.2044,0.08371,0.6948,0.3954,0.211,0.4337,1.329,105,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.853,1.31,1.415,0.6163,0.1846,0.9125,-2.142,-1.4,-0.7412,0.534,0.4339,0.8604,242,50.82,47.46,0.0936,0.1791,0.01513,0.5734,0.3757,0.2631,0.4041,1.351,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.826,1.27,1.627,0.5863,0.1746,0.8951,-2.274,-1.406,-0.8673,0.5331,0.408,0.8617,255,52.77,49.6,0.03218,0.2982,0.02541,0.5554,0.4157,0.248,0.4064,1.021,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.511,1.29,1.769,0.5859,0.1618,0.8565,-3.67,-2.489,-1.181,0.5949,0.4232,0.81,209,48.65,41.05,0.266,0.08858,0.0001475,0.3924,0.5352,0.248,0.3919,1.089,96,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.916,1.29,1.648,0.624,0.1788,0.8894,-2.822,-2.077,-0.7451,0.582,0.4582,0.8656,255,54.15,52.81,0.2226,0.1935,0.025,0.6218,0.4193,0.2537,0.4316,1.255,102,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
2.343,1.27,1.534,0.6736,0.1891,0.8994,-3.322,-2.268,-1.054,0.5859,0.486,0.909,223,52.61,49.68,0.5622,0.1312,0.00581,0.781,0.4347,0.2458,0.4872,1.847,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.897,1.14,1.513,0.5624,0.1672,0.8796,-2.232,-1.55,-0.6821,0.5465,0.4025,0.9174,242,50.44,46.89,0.4118,0.09745,0.08943,0.5466,0.4002,0.2147,0.3872,1.512,108,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.531,1.27,1.837,0.5721,0.1667,0.8785,-2.702,-1.554,-1.147,0.5405,0.3927,0.8853,248,51.82,47.38,0.2387,0.001813,0.001001,0.3673,0.5706,0.2454,0.3944,1.058,105,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.539,1.29,1.971,0.6042,0.1759,0.8905,-2.618,-1.806,-0.8122,0.5626,0.4339,0.8819,255,54.66,51.89,0.2324,0.06334,0.01247,0.3798,0.6361,0.2482,0.4213,1.178,110,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.54,1.29,1.889,0.5856,0.1713,0.8865,-2.611,-1.579,-1.032,0.5436,0.4065,0.8493,237,52.61,48.61,0.2527,0.01921,0.001667,0.3663,0.5998,0.2533,0.4065,1.405,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.505,1.28,1.847,0.5684,0.165,0.8738,-2.759,-1.672,-1.087,0.5491,0.3952,0.8634,255,54.93,53.75,0.2462,0.02278,0.003333,0.3547,0.5802,0.2433,0.3927,1.376,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.895,1.27,1.672,0.5726,0.1667,0.8786,-2.718,-1.548,-1.171,0.5398,0.3922,0.8833,219,50.01,43.66,0.1001,0.2523,0.00143,0.6057,0.388,0.2454,0.413,1.199,104,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.693,1.15,2.004,0.5756,0.1673,0.8777,-2.722,-1.694,-1.029,0.5514,0.4026,0.8854,223,50.93,48.46,0.1784,0.2543,0.06197,0.4193,0.627,0.2131,0.4198,1.003,104,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.6,1.29,2.064,0.5865,0.1705,0.8826,-2.684,-1.746,-0.9385,0.5563,0.4148,0.8373,255,54.29,52.63,0.2764,0.032,0.006233,0.3725,0.6737,0.2471,0.4311,1.129,105,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.533,1.29,1.996,0.5878,0.1712,0.8838,-2.649,-1.738,-0.9103,0.5563,0.4166,0.8396,255,52.34,51.91,0.2376,0.0474,0.00637,0.3662,0.6407,0.2473,0.4181,1.383,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.667,1.27,2.053,0.5722,0.1672,0.8787,-2.627,-1.611,-1.016,0.546,0.3986,0.8707,237,51.4,47.84,0.2524,0.1193,0.007916,0.3927,0.6584,0.2385,0.4299,1.579,107,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.728,1.29,1.619,0.5674,0.1695,0.8869,-2.227,-1.333,-0.894,0.5272,0.3918,0.871,219,53.01,47.82,0.2211,0.1436,0.0009728,0.5002,0.4202,0.2528,0.3911,1.15,99,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.883,1.27,2.229,0.6724,0.1875,0.8941,-3.419,-2.405,-1.014,0.5945,0.4902,0.8904,234,52.98,51.26,0.3835,0.1497,0.02377,0.5202,0.7525,0.2436,0.5055,1.115,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.632,1.29,1.669,0.6172,0.1764,0.8865,-2.954,-2.057,-0.8965,0.5772,0.4463,0.8549,255,52.06,49.45,0.2523,0.1635,0.007223,0.4728,0.4893,0.2479,0.4033,1.262,100,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.473,1.27,1.797,0.5713,0.1688,0.8843,-2.434,-1.419,-1.015,0.5325,0.3928,0.8882,237,52.42,48.74,0.2056,0.01099,0.005703,0.36,0.5486,0.247,0.3852,1.294,102,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.602,1.11,1.931,0.5522,0.1653,0.8806,-2.206,-1.181,-1.025,0.5145,0.3728,0.9136,255,53.6,50.29,0.2633,0.05706,0.08569,0.3786,0.5893,0.2117,0.3932,1.476,104,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.66,1.14,2.131,0.5786,0.1711,0.8856,-2.319,-1.622,-0.6967,0.5517,0.4154,0.8947,223,52.04,49.47,0.1965,0.1931,0.09635,0.3845,0.6954,0.2153,0.4317,1.078,99,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.603,1.29,2.067,0.5873,0.1708,0.8809,-2.601,-1.857,-0.7446,0.5675,0.4258,0.8797,219,48.07,41.23,0.2306,0.1232,0.02555,0.3685,0.6827,0.2448,0.432,1.074,105,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.868,1.29,1.605,0.6123,0.1758,0.8874,-2.887,-1.965,-0.9219,0.5709,0.4395,0.8805,223,52.53,49.53,0.2663,0.1725,0.01279,0.587,0.4228,0.2464,0.4188,1.181,98,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
1.417,1.29,1.858,0.5982,0.1744,0.8903,-2.648,-1.681,-0.967,0.5515,0.4203,0.8513,209,47.63,40.48,0.1787,0.1043,0.00111,0.3751,0.5636,0.2531,0.3973,1.211,105,0.1119,0.9492,-0.0002068,7.52,-0.003631,0
