Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Class
0.7473,1.35,0.6747,0.1885,0.03376,0.44,-20.01,3
0.719,1.39,0.4425,0.1922,0.0317,0.4266,-20.73,3
0.6351,1.52,0.4081,0.2297,0.03015,0.4358,-29.25,3
0.6225,1.5,0.4832,0.2146,0.02874,0.4268,-30.98,3
0.595,1.39,0.8719,0.2161,0.03503,0.4636,-26.5,3
0.6741,1.38,0.6407,0.2171,0.03334,0.4532,-27.95,3
0.5894,1.39,0.6782,0.1762,0.02784,0.4035,-23.85,3
0.5542,1.39,0.4283,0.1689,0.0279,0.392,-17.3,3
0.6006,1.42,0.4548,0.1881,0.0289,0.4158,-25.56,3
0.6794,1.29,0.5671,0.1638,0.02796,0.4052,-24.45,3
0.6114,1.32,0.5386,0.1692,0.02974,0.4108,-20.86,3
0.582,1.45,0.5761,0.2026,0.03573,0.4427,-15.56,3
0.5551,1.48,0.5984,0.2092,0.03441,0.4378,-15.68,3
0.5552,1.48,0.6347,0.2045,0.0359,0.4425,-14.72,3
0.6057,1.49,0.7695,0.2186,0.04442,0.4818,-10.93,3
0.6353,1.49,0.7944,0.2123,0.04345,0.4718,-9.486,3
0.5252,1.48,0.5749,0.2042,0.03555,0.4375,-12.28,3
0.5938,1.47,0.4928,0.2071,0.03314,0.433,-17.28,3
0.5464,1.47,0.3697,0.1971,0.03212,0.4277,-19.31,3
2.755,1.51,1.147,1,0.1193,0.3996,-40.02,3
2.603,1.49,1.522,0.9752,0.124,0.4416,-35,3
2.276,1.48,1.665,0.8174,0.1088,0.553,-36.7,3
1.891,1.49,1.732,0.7225,0.1013,0.6059,-34.68,3
2.204,1.48,1.16,0.653,0.1019,0.6714,-29.99,3
2.329,1.48,0.8608,0.6424,0.1001,0.6721,-30.36,3
2.042,1.47,1.157,0.5701,0.08588,0.6655,-34.79,3
1.594,1.61,1.618,0.5741,0.07094,0.6601,-69.12,3
1.779,1.61,1.129,0.5241,0.07973,0.6761,-36.44,3
1.894,1.62,0.5765,0.4889,0.06551,0.6345,-50.89,3
1.769,1.6,0.7805,0.4896,0.08729,0.6762,-20.49,3
1.77,1.6,0.6876,0.4596,0.08394,0.6792,-20.02,3
1.831,1.61,0.7196,0.447,0.08988,0.6909,-14.39,3
1.913,1.59,0.9314,0.4787,0.09616,0.7109,-14.67,3
1.794,1.59,1.057,0.4904,0.102,0.7117,-12.17,3
1.463,1.58,1.426,0.5139,0.1054,0.7177,-12.78,3
0.5567,1.34,0.7312,0.1838,0.03989,0.4424,-7.845,3
0.631,1.38,0.7027,0.1867,0.04208,0.4507,-6.431,3
0.5997,1.4,0.6446,0.1959,0.03986,0.4483,-8.538,3
0.5532,1.53,0.5709,0.1831,0.03084,0.4127,-16.87,3
0.5793,1.39,0.3832,0.1938,0.03156,0.4233,-19.06,3
1.548,3.08,0.8144,1.242,0.1336,0.2452,-66.97,3
0.6883,1.39,0.5262,0.2157,0.03486,0.4519,-22.04,3
1.432,3.1,0.7767,1.184,0.1171,0.2183,-69.05,3
1.191,3.1,0.8693,1.048,0.1079,0.3155,-56.38,3
1.162,3.1,0.8088,0.9919,0.09743,0.334,-60.44,3
0.9738,2.97,0.8154,0.9411,0.09063,0.3368,-50.27,3
1.019,3.01,0.9859,0.9656,0.09916,0.3307,-38.26,3
0.8141,3.1,0.985,0.9453,0.09139,0.3435,-54.6,3
0.8976,3.01,0.9841,0.8945,0.08031,0.3567,-65.43,3
0.4567,3.02,1.064,0.8607,0.07455,0.366,-69.31,3
0.5697,3.1,1.071,0.964,0.09274,0.3261,-53.07,3
0.684,3.05,1.313,0.9151,0.1027,0.424,-45.22,3
0.8416,3.05,1.325,0.9776,0.1072,0.4007,-54.36,3
1.288,3.1,1.002,1.087,0.1092,0.3229,-74.85,3
3.369,1.3,3.098,1.441,0.2504,0.284,-14.06,1
3.422,1.32,3.11,1.656,0.3027,0.1553,-12.93,1
3.318,1.37,3.034,1.702,0.2768,-0.03934,-13.05,1
3.205,1.37,3.339,2.018,0.3265,-0.3304,-19.25,1
3.31,1.39,3.264,1.787,0.3225,0.05184,-15.3,1
3.416,1.42,3.14,1.733,0.3091,0.09107,-15.87,1
3.464,1.41,3.399,1.956,0.347,-0.1339,-16.34,1
3.254,1.49,3.278,1.769,0.3222,0.04414,-12.94,1
3.323,1.51,3.072,1.798,0.3391,0.08848,-13.56,1
3.375,1.52,3.234,1.676,0.3143,0.1482,-10.98,1
3.685,1.38,3.304,1.911,0.318,-0.182,-17.66,1
3.468,1.45,3.25,1.929,0.3661,-0.08957,-10.34,1
3.443,1.46,3.306,1.888,0.3303,-0.1144,-14.86,1
3.663,1.5,3.263,1.901,0.3736,0.007244,-10.79,1
3.754,1.52,3.192,1.907,0.3387,-0.1048,-15.05,1
3.294,1.53,3.297,1.845,0.3325,-0.04597,-13.25,1
3.478,1.54,3.393,1.986,0.3608,-0.1961,-12.23,1
3.626,1.43,3.161,1.764,0.3153,0.03286,-13.94,1
3.553,1.46,3.395,1.883,0.3358,-0.1035,-13.09,1
3.772,1.59,3.19,1.857,0.3373,-0.045,-13.19,1
3.691,1.5,3.275,1.846,0.3094,-0.1325,-15.3,1
3.511,1.53,3.379,1.808,0.3158,-0.0363,-14.73,1
3.474,1.46,3.226,1.832,0.3322,-0.02757,-12.83,1
3.478,1.5,3.245,1.864,0.3264,-0.09665,-14.29,1
3.464,1.51,3.25,1.893,0.3373,-0.114,-13.19,1
3.558,1.54,3.195,1.851,0.3271,-0.07627,-13.79,1
3.836,1.54,3.254,1.86,0.3194,-0.1208,-14.54,1
3.697,1.47,3.298,1.856,0.3272,-0.08936,-13.51,1
3.507,1.49,3.32,1.847,0.3166,-0.1054,-14.9,1
3.618,1.52,3.233,1.827,0.3287,-0.04121,-12.45,1
3.851,1.52,3.17,1.86,0.3181,-0.1255,-14.61,1
3.784,1.46,3.287,1.879,0.3283,-0.1272,-13.48,1
3.623,1.46,3.29,1.785,0.3069,-0.04103,-14.4,1
4.028,1.48,3.324,1.853,0.3198,-0.1074,-14.41,1
3.939,1.5,3.193,1.869,0.314,-0.1449,-15.97,1
3.883,1.52,3.144,1.845,0.3143,-0.1148,-14.65,1
4.061,1.54,3.282,1.905,0.3247,-0.1878,-13.81,1
3.86,1.54,3.314,1.904,0.3201,-0.1951,-15.02,1
3.925,1.51,3.299,1.928,0.3274,-0.2148,-14.23,1
4.035,1.52,3.274,1.92,0.3168,-0.2304,-15.9,1
3.893,1.52,3.352,1.896,0.3157,-0.1923,-15.65,1
4.003,1.53,2.971,1.906,0.3203,-0.197,-15.13,1
4.018,1.55,2.863,1.875,0.3169,-0.1599,-14.64,1
3.83,1.54,3.176,1.88,0.3134,-0.175,-15.56,1
4.365,1.55,2.136,1.889,0.313,-0.1882,-16.03,1
3.976,1.53,2.743,1.863,0.3053,-0.1694,-16.6,1
3.113,1.53,4.272,1.876,0.3121,-0.172,-15.71,1
3.656,1.55,3.882,1.867,0.3146,-0.1479,-15.34,1
3.681,1.54,3.935,1.891,0.3192,-0.1761,-14.88,1
3.902,1.54,3.551,1.877,0.3114,-0.1727,-16.09,1
2.617,1.54,4.411,1.87,0.3138,-0.1557,-15.43,1
1.868,1.54,4.367,1.878,0.3135,-0.1708,-15.59,1
3.903,1.55,3.054,1.897,0.3183,-0.1887,-15.13,1
4.344,1.55,2.916,1.884,0.3232,-0.1489,-14.45,1
4.346,1.54,2.529,1.871,0.3146,-0.1528,-15.51,1
4.099,1.53,2.075,1.87,0.3126,-0.1621,-15.43,1
3.081,1.54,3.916,1.854,0.3097,-0.1445,-15.55,1
4.111,1.54,2.66,1.865,0.3114,-0.1521,-15.83,1
1.825,1.54,4.373,1.884,0.3162,-0.1733,-15.24,1
3.673,1.54,3.667,1.867,0.3074,-0.1723,-16.09,1
4.122,1.55,3.405,1.887,0.3228,-0.1586,-14.33,1
3.091,1.55,3.69,1.86,0.3103,-0.1555,-15.3,1
3.95,1.55,3.36,1.878,0.3137,-0.1704,-15.56,1
4.237,1.55,2.554,1.859,0.3071,-0.16,-16.06,1
4.464,1.55,2.282,1.877,0.3172,-0.1584,-14.91,1
4.357,1.54,2.013,1.878,0.3183,-0.1548,-15,1
4.392,1.53,1.881,1.881,0.3185,-0.1597,-14.98,1
4.152,1.55,2.222,1.885,0.3163,-0.175,-15.1,1
4.076,1.54,3.471,1.886,0.3224,-0.1549,-14.54,1
4.344,1.55,2.033,1.886,0.318,-0.1689,-15.13,1
3.961,1.53,3.206,1.874,0.311,-0.1742,-15.66,1
3.748,1.54,3.946,1.887,0.3191,-0.1664,-15.16,1
3.959,1.55,2.989,1.878,0.3112,-0.1772,-15.91,1
4.066,1.55,2.274,1.879,0.3161,-0.1629,-15.33,1
4.148,1.55,2.407,1.894,0.322,-0.1709,-14.62,1
4.121,1.54,2.418,1.883,0.3205,-0.1556,-14.74,1
3.751,1.55,3.159,1.88,0.3147,-0.1724,-15.33,1
2.457,1.55,4.374,1.885,0.316,-0.1749,-15.27,1
4.275,1.54,3.213,1.871,0.317,-0.1456,-15.06,1
4.053,1.55,2.776,1.876,0.3162,-0.1548,-15.38,1
3.796,1.55,3.883,1.889,0.3224,-0.1592,-14.72,1
4.027,1.53,3.377,1.777,0.2966,-0.06154,-15.69,1
3.277,1.55,3.849,1.825,0.3003,-0.13,-15.97,1
3.594,1.55,3.26,1.922,0.3083,-0.2563,-17.54,1
4.074,1.55,2.7,1.974,0.312,-0.3367,-17.81,1
4.008,1.53,2.758,2.024,0.3234,-0.4012,-15.85,1
3.311,1.55,4.075,1.884,0.3181,-0.1818,-13.57,1
2.908,1.55,3.819,1.584,0.2896,0.2123,-12.41,1
3.951,1.47,2.248,1.558,0.2668,0.2006,-16.88,1
3.807,1.49,3.257,1.635,0.2771,0.1189,-17.1,1
3.294,1.52,3.642,1.774,0.2892,-0.0632,-18.19,1
2.813,1.55,4.175,1.878,0.3099,-0.1821,-16.11,1
4.2,1.55,1.894,1.881,0.3135,-0.1771,-15.41,1
4.183,1.54,3.325,1.882,0.3168,-0.167,-15.22,1
4.283,1.54,3.147,1.892,0.3235,-0.1623,-14.5,1
4.092,1.53,2.012,1.871,0.3083,-0.1735,-16.39,1
4.177,1.55,2.997,1.877,0.3229,-0.1367,-14.49,1
4.223,1.55,1.919,1.866,0.3113,-0.1608,-15.32,1
3.641,1.54,2.933,1.853,0.3045,-0.1589,-16.35,1
4.308,1.54,2.006,1.882,0.3119,-0.1826,-15.9,1
4.161,1.54,2.94,1.893,0.3233,-0.1639,-14.57,1
3.994,1.55,2.444,1.868,0.3065,-0.1798,-16.09,1
4.06,1.55,2.181,1.88,0.3202,-0.1523,-14.65,1
3.521,1.55,4.001,1.883,0.3118,-0.1823,-16.05,1
4.323,1.54,1.83,1.884,0.3156,-0.1765,-15.25,1
3.228,1.55,3.847,1.862,0.3063,-0.1694,-16.03,1
4.041,1.55,2.729,1.884,0.3205,-0.1573,-14.75,1
3.628,1.54,4.021,1.873,0.3104,-0.1706,-16.01,1
1.783,1.53,4.326,1.847,0.3005,-0.1606,-16.85,1
4.445,1.55,1.966,1.896,0.3235,-0.1706,-14.49,1
4.197,1.53,2.184,1.88,0.3132,-0.1723,-15.82,1
4.052,1.54,2.331,1.879,0.3164,-0.1643,-15.11,1
4.41,1.55,1.931,1.88,0.3135,-0.1738,-15.57,1
4.399,1.55,2.333,1.87,0.3159,-0.1534,-14.78,1
4.423,1.55,1.964,1.887,0.3179,-0.1747,-14.91,1
4.422,1.55,2.042,1.885,0.3195,-0.1613,-15.04,1
3.146,1.54,3.968,1.876,0.316,-0.1574,-15.28,1
4.294,1.55,1.714,1.866,0.3085,-0.1649,-16.22,1
2.777,1.54,4.352,1.869,0.3101,-0.165,-15.94,1
3.612,1.55,3.86,1.876,0.3125,-0.1725,-15.43,1
2.56,1.55,4.344,1.884,0.3119,-0.1855,-15.86,1
4.134,1.55,2.014,1.864,0.3107,-0.1552,-15.79,1
4.112,1.55,2.697,1.89,0.3234,-0.1599,-14.35,1
4.253,1.55,1.762,1.866,0.3105,-0.1613,-15.71,1
3.361,1.54,3.821,1.883,0.3115,-0.1833,-16.07,1
4.277,1.55,2.594,1.868,0.3134,-0.1559,-15.18,1
3.923,1.55,2.633,1.86,0.3041,-0.1693,-16.67,1
3.569,1.53,4.055,1.86,0.308,-0.1581,-15.99,1
4.157,1.55,1.94,1.862,0.3085,-0.1619,-15.82,1
4.309,1.53,1.709,1.868,0.3065,-0.1762,-16.38,1
4.022,1.54,3.636,1.865,0.3078,-0.168,-16.09,1
3.8,1.54,2.694,1.862,0.3077,-0.1663,-15.72,1
3.986,1.55,2.46,1.866,0.3079,-0.1701,-15.94,1
3.903,1.55,3.426,1.877,0.3115,-0.1784,-15.54,1
3.725,1.55,3.448,1.872,0.3116,-0.1694,-15.56,1
3.657,1.55,3.278,1.878,0.3141,-0.1735,-15.11,1
3.902,1.55,3.37,1.896,0.3161,-0.1965,-15.21,1
3.984,1.56,3.273,1.875,0.3171,-0.1619,-14.34,1
3.761,1.54,3.249,1.827,0.3139,-0.09,-14.02,1
3.912,1.55,2.873,1.808,0.3198,-0.0423,-12.76,1
4.309,1.53,2.167,1.754,0.3,-0.005137,-15.44,1
3.801,1.46,3.064,1.637,0.2795,0.1139,-16.15,1
3.661,1.42,2.731,1.318,0.2357,0.4312,-15.68,1
3.101,1.29,1.689,0.8556,0.1825,0.7613,-10.35,1
2.278,0.98,2.558,0.6915,0.1208,0.6757,-18.34,1
0.7178,2.03,1.103,0.4493,0.06485,0.6911,-44.43,3
0.7654,1.74,1.244,0.4352,0.0785,0.706,-19.88,3
0.7781,1.69,1.209,0.3866,0.08314,0.6921,-10.77,3
1.566,1.88,1.165,0.5621,0.1468,0.8213,-4.894,3
1.531,1.88,1.162,0.5336,0.1296,0.7891,-7.104,3
1.494,1.89,1.106,0.5294,0.1281,0.7818,-7.119,3
1.169,1.66,1.253,0.4654,0.107,0.745,-9.106,3
1.184,1.66,1.349,0.471,0.1052,0.7427,-10.21,3
0.8737,1.87,1.324,0.4439,0.07872,0.6988,-23.34,3
0.8504,1.88,1.327,0.4434,0.09287,0.7178,-13.03,3
0.8043,1.88,1.306,0.4391,0.09584,0.7174,-11.15,3
1.052,1.83,1.474,0.4445,0.1012,0.7138,-8.883,3
1.074,1.83,1.354,0.4164,0.1002,0.7143,-7.325,3
1.026,1.65,1.408,0.4142,0.1049,0.7223,-5.635,3
0.9319,1.88,1.517,0.448,0.1145,0.7505,-5.5,3
0.9209,1.86,1.273,0.4246,0.0979,0.7054,-8.488,3
1.063,1.7,0.9078,0.3627,0.06432,0.627,-23.01,3
1.297,1.7,0.7232,0.3984,0.07395,0.6639,-20.02,3
1.173,1.71,0.9375,0.3842,0.0744,0.6597,-17.27,3
1.151,1.7,0.7325,0.3878,0.07633,0.6625,-16.23,3
1.166,1.7,0.7795,0.3869,0.0809,0.6729,-13.09,3
1.046,1.7,0.9695,0.389,0.08963,0.6879,-8.902,3
1.077,1.7,1.142,0.4043,0.09582,0.7068,-7.966,3
0.865,1.7,1.048,0.3947,0.08531,0.6738,-11.12,3
1.036,1.9,1.118,0.405,0.09332,0.6979,-8.826,3
1.108,1.71,1.4,0.4209,0.1098,0.7354,-4.88,3
1.179,1.7,1.371,0.458,0.1149,0.7495,-5.903,3
1.507,1.71,1.517,0.4791,0.1294,0.7829,-3.787,3
1.107,1.66,0.8341,0.3367,0.07199,0.6428,-11.96,3
1.058,1.87,0.9436,0.3409,0.07249,0.6466,-12.17,3
1.005,1.86,0.9131,0.3225,0.05894,0.6058,-21.18,3
0.8441,1.87,0.8858,0.3385,0.0681,0.6282,-15.06,3
1.129,1.64,0.9913,0.3612,0.08612,0.679,-7.793,3
0.9926,1.6,1.037,0.3313,0.07821,0.6522,-8.041,3
1.076,1.84,1.074,0.3766,0.0904,0.6954,-7.52,3
0.7995,1.61,1.088,0.3414,0.06668,0.637,-16.64,3
1.87,1.95,1.123,0.6894,0.1749,0.8307,-4.237,3
1.763,1.96,1.008,0.6795,0.1606,0.7943,-6.22,3
1.838,1.96,1.136,0.5993,0.153,0.8137,-4.655,3
1.708,1.95,1.206,0.5937,0.1552,0.8251,-4.313,3
1.622,2.61,1.577,0.585,0.1531,0.8225,-4.314,3
1.3,1.95,1.154,0.4945,0.1176,0.7642,-7.819,3
1.154,1.95,1.076,0.4572,0.109,0.7416,-7.7,3
1.161,1.8,1.229,0.4572,0.1087,0.742,-7.829,3
1.231,1.96,1.348,0.4758,0.1125,0.7415,-7.571,3
1.018,1.96,1.423,0.446,0.1042,0.7184,-7.814,3
0.9262,1.96,1.455,0.4474,0.1035,0.7155,-8.044,3
0.9877,1.95,1.519,0.426,0.09674,0.7023,-8.988,3
1.119,1.95,1.375,0.4297,0.09025,0.6833,-11.81,3
1.189,1.96,1.589,0.5024,0.1152,0.7356,-7.815,3
1.262,1.95,1.569,0.4776,0.1158,0.7435,-6.369,3
1.902,1.97,1.349,0.5028,0.1359,0.793,-3.23,3
1.707,1.73,1.696,0.5456,0.1419,0.7958,-3.56,3
0.848,1.89,0.9098,0.3296,0.05016,0.6004,-38.99,3
1.839,1.88,0.9311,0.4695,0.1216,0.7621,-4.764,3
1.672,1.86,0.9007,0.439,0.1153,0.7511,-4.74,3
1.582,1.86,1.049,0.4536,0.1197,0.7582,-4.313,3
1.389,1.86,0.9097,0.3985,0.08748,0.6793,-10.47,3
1.219,1.84,0.8884,0.4204,0.09078,0.6848,-10.73,3
1.101,1.85,0.9174,0.3888,0.06902,0.6399,-22.46,3
1.198,1.84,0.9889,0.4348,0.09332,0.7011,-11.55,3
1.01,1.95,1.085,0.4126,0.08602,0.6841,-13.01,3
1.06,1.98,0.9379,0.4204,0.07959,0.6629,-17.56,3
1.15,1.96,1.07,0.3971,0.07774,0.664,-16.36,3
1.173,1.96,1.181,0.4076,0.08487,0.6809,-13.09,3
0.9735,1.96,1.165,0.4193,0.09122,0.6938,-10.96,3
1.21,1.95,1.293,0.4427,0.1125,0.7427,-5.524,3
1.231,1.95,1.297,0.451,0.1128,0.7387,-5.605,3
1.194,1.92,1.434,0.4512,0.1183,0.753,-4.375,3
1.248,1.95,1.472,0.4709,0.1175,0.7496,-5.645,3
2.182,2.01,1.197,0.7018,0.1669,0.8239,-7.411,3
2.477,2.02,2.42,0.9143,0.2194,0.8606,-7.571,3
2.916,2.02,1.446,0.7883,0.1843,0.8646,-8.378,3
0.8941,2.02,1.672,0.5445,0.1237,0.764,-8.988,3
3.001,2.02,3.55,1.483,0.3084,0.4625,-10.61,3
2.316,2.02,1.873,0.7253,0.1792,0.8692,-6.693,3
1.511,2.02,1.008,0.4871,0.1071,0.7151,-9.145,3
1.47,2.02,0.861,0.4762,0.1082,0.7288,-8.753,3
1.204,2.02,1.106,0.457,0.09504,0.6957,-12.19,3
2.089,2.03,1.233,0.6357,0.1345,0.8192,-11.08,3
1.074,2.01,1.433,0.4777,0.09963,0.7179,-12.8,3
3.54,2.03,1.925,0.9835,0.2528,0.8812,-5.408,3
3.526,2.04,1.682,1.009,0.2634,0.8904,-5.035,3
4.124,2.05,3.213,1.871,0.3525,0.04474,-14.79,3
2.261,2.05,1.488,0.7413,0.1616,0.8407,-10.93,3
1.12,2.05,0.9455,0.4621,0.09704,0.6892,-10.68,3
2.867,2.08,3.862,1.689,0.4134,0.4894,-5.647,3
2.95,1.9,2.367,1.343,0.3764,0.8491,-2.939,3
3.189,1.57,3.201,1.502,0.2881,0.3226,-10.52,1
3.292,1.59,3.093,1.811,0.3397,0.02076,-11.02,1
3.224,1.61,3.124,1.822,0.3364,-0.01783,-10.61,1
3.251,1.6,3.211,1.811,0.335,-0.001913,-10.76,1
3.361,1.63,3.175,1.803,0.3323,0.00834,-11.48,1
3.257,1.65,3.202,1.896,0.3441,-0.1204,-10.49,1
3.373,1.66,3.2,1.864,0.3535,-0.02024,-10.57,1
3.277,1.61,3.226,1.8,0.3224,-0.006983,-13.47,1
3.3,1.67,3.357,1.859,0.336,-0.06804,-12.26,1
3.368,1.69,3.189,1.858,0.3505,-0.01077,-11.37,1
3.289,1.68,3.097,1.823,0.3418,0.01228,-11.32,1
3.41,1.68,3.228,1.91,0.3392,-0.144,-12.72,1
3.439,1.69,3.051,1.854,0.3345,-0.06651,-12.23,1
3.434,1.67,3.162,1.856,0.3277,-0.09632,-12.65,1
3.225,1.69,3.281,1.864,0.3458,-0.05346,-10.56,1
3.297,1.62,3.203,1.788,0.3335,0.03025,-10.58,1
3.252,1.63,3.216,1.761,0.3251,0.05105,-11.36,1
3.482,1.62,3.044,1.75,0.3277,0.07559,-10.81,1
3.396,1.6,3.146,1.77,0.3085,-0.03261,-11.99,1
3.179,1.65,3.468,1.807,0.3283,-0.02161,-11.07,1
3.343,1.65,3.219,1.787,0.3247,-0.0001176,-11.18,1
3.489,1.66,3.078,1.8,0.3237,-0.02691,-11.23,1
3.564,1.67,3.183,1.836,0.3263,-0.07858,-11.28,1
3.206,1.67,3.492,1.81,0.3194,-0.05742,-11.83,1
3.295,1.66,3.26,1.833,0.336,-0.04109,-10.49,1
3.328,1.66,3.254,1.853,0.3384,-0.06544,-10.51,1
3.926,1.66,3.176,1.87,0.3389,-0.08134,-11.86,1
3.417,1.68,3.164,1.832,0.3308,-0.05399,-11.13,1
3.364,1.69,3.259,1.826,0.329,-0.05056,-11.28,1
3.252,1.68,3.265,1.794,0.3201,-0.02728,-11.74,1
3.318,1.68,3.296,1.853,0.3249,-0.111,-11.85,1
3.458,1.69,3.174,1.852,0.3248,-0.1111,-11.64,1
3.411,1.69,3.161,1.829,0.3246,-0.071,-11.58,1
3.24,1.7,3.289,1.785,0.32,-0.01331,-11.56,1
3.282,1.71,3.291,1.809,0.3208,-0.05014,-11.78,1
3.768,1.71,3.201,1.805,0.3198,-0.04858,-11.66,1
3.799,1.71,3.38,1.878,0.328,-0.1432,-11.88,1
3.193,1.71,3.414,1.867,0.3313,-0.116,-11.09,1
3.364,1.73,3.121,1.842,0.3314,-0.07267,-10.69,1
3.594,1.73,2.961,1.805,0.3213,-0.04462,-11.25,1
3.335,1.73,3.269,1.772,0.3179,0.001372,-11.49,1
3.242,1.74,3.311,1.8,0.325,-0.02158,-11.24,1
3.278,1.74,3.267,1.799,0.3201,-0.03671,-11.61,1
3.84,1.72,3.301,1.822,0.3311,-0.04341,-10.22,1
3.863,1.84,3.231,1.807,0.3321,-0.01032,-10.37,1
3.618,1.68,3.235,1.804,0.3279,-0.02246,-10.5,1
3.871,1.66,3.245,1.799,0.3173,-0.05287,-11.03,1
3.918,1.68,3.284,1.787,0.323,-0.01122,-10.73,1
3.293,1.69,3.264,1.773,0.319,-0.00302,-10.69,1
3.838,1.69,3.347,1.791,0.3166,-0.03702,-11.59,1
3.903,1.71,3.304,1.817,0.3231,-0.05801,-11.39,1
3.89,1.67,3.323,1.815,0.3262,-0.04868,-10.56,1
3.929,1.68,3.248,1.777,0.3208,-0.0005355,-10.92,1
3.791,1.7,3.423,1.813,0.3216,-0.06118,-10.91,1
3.886,1.7,3.284,1.753,0.309,-0.002909,-11.56,1
3.967,1.67,3.197,1.717,0.2974,0.02249,-13.07,1
3.467,1.69,3.358,1.639,0.2622,0.02532,-16.08,1
3.856,1.71,3.363,1.705,0.2869,0.006025,-14.09,1
3.836,1.72,3.433,1.728,0.2808,-0.05264,-15.22,1
3.884,1.74,3.328,1.704,0.2957,0.02531,-11.44,1
3.883,1.75,3.283,1.673,0.2744,0.01443,-15.08,1
3.763,1.71,3.419,1.681,0.2768,0.008044,-14.91,1
3.762,1.71,3.428,1.648,0.2733,0.04492,-14.34,1
3.779,1.72,3.391,1.648,0.2819,0.06917,-12.57,1
3.701,1.73,3.446,1.656,0.2758,0.03729,-13.58,1
3.677,1.75,3.507,1.628,0.2809,0.0974,-12.33,1
3.627,1.71,3.515,1.591,0.2774,0.1468,-12.65,1
3.803,1.78,3.629,1.601,0.2758,0.121,-12.49,1
3.654,1.74,3.519,1.571,0.2819,0.186,-10.92,1
3.589,1.7,3.651,1.534,0.2607,0.1751,-13.53,1
3.733,1.7,3.709,1.534,0.2649,0.1899,-13.04,1
3.505,1.7,3.803,1.544,0.254,0.1442,-15.56,1
3.325,1.72,3.969,1.52,0.2485,0.1661,-16.41,1
3.157,1.72,3.925,1.505,0.2502,0.1904,-15.49,1
2.972,1.77,3.897,1.492,0.2386,0.1785,-18.03,1
2.859,1.86,3.889,1.481,0.2308,0.1721,-19.58,1
2.688,1.66,3.896,1.448,0.2068,0.141,-24.56,1
2.514,1.69,4.081,1.467,0.2254,0.1657,-19.39,1
1.998,1.93,4.198,1.471,0.2452,0.222,-15.36,1
1.984,1.82,4.288,1.478,0.2726,0.2955,-10.76,1
1.81,1.75,4.353,1.556,0.2991,0.2665,-8.769,1
1.818,1.88,4.341,1.547,0.2932,0.2625,-9.62,1
1.896,1.89,4.353,1.532,0.2825,0.2447,-9.86,1
2.183,1.91,4.308,1.55,0.2911,0.2483,-9.546,1
1.873,1.76,4.308,1.551,0.2683,0.1754,-13.02,1
2.409,1.84,4.301,1.541,0.2847,0.2459,-10.74,1
2.478,1.87,4.355,1.554,0.2957,0.2653,-10.08,1
2.25,1.88,4.094,1.545,0.3031,0.3013,-8.995,1
2.8,1.86,4.128,1.551,0.3115,0.3188,-7.88,1
2.67,1.67,3.93,1.487,0.3028,0.3849,-8.081,1
2.908,1.85,3.712,1.518,0.3157,0.3844,-7.491,1
3.143,1.74,3.501,1.448,0.3082,0.4589,-6.825,1
3.35,1.72,3.176,1.412,0.3208,0.558,-6.017,1
3.521,1.71,2.94,1.435,0.341,0.5926,-4.809,1
3.677,1.65,2.671,1.364,0.3182,0.6122,-5.23,1
3.898,1.65,2.387,1.295,0.3172,0.702,-4.483,1
3.971,1.74,2.154,1.29,0.3333,0.7644,-3.717,1
3.899,1.7,1.938,1.162,0.3116,0.8492,-3.149,1
4.111,1.69,1.881,1.159,0.3167,0.8702,-2.823,1
3.882,1.73,1.703,1.047,0.298,0.9338,-2.428,1
2.373,1.69,1.8,0.6275,0.2038,0.9664,-0.7376,1
2.254,1.67,1.734,0.5553,0.176,0.9109,-1.176,1
2.212,1.66,1.839,0.5817,0.1898,0.9424,-0.6502,1
2.497,1.62,2.658,0.7258,0.2351,1.009,-0.7454,1
3.202,1.58,3.206,1.007,0.2885,0.9449,-2.409,1
3.186,1.67,3.201,1.133,0.307,0.8671,-2.745,1
3.121,1.66,3.399,1.153,0.3175,0.8828,-2.996,1
2.914,1.66,3.519,1.228,0.3193,0.7941,-3.51,1
2.991,1.59,3.514,1.209,0.3041,0.7666,-4.224,1
2.781,1.58,3.464,1.283,0.3328,0.7705,-3.543,1
2.751,1.57,3.653,1.348,0.3226,0.652,-5.076,1
2.731,1.57,3.643,1.314,0.3165,0.6767,-5.067,1
2.85,1.55,3.598,1.329,0.3086,0.6237,-5.084,1
2.834,1.55,3.595,1.274,0.3104,0.7076,-4.821,1
2.687,1.54,3.757,1.305,0.3219,0.7042,-4.232,1
3.098,6.51,3.61,1.486,0.4038,0.7533,-3.65,1
2.657,1.67,3.62,1.337,0.3367,0.7161,-4.231,1
2.692,1.68,3.747,1.234,0.3097,0.7553,-4.26,1
2.849,1.63,3.659,1.227,0.2967,0.7181,-4.748,1
2.983,1.61,3.493,1.168,0.3045,0.819,-3.676,1
1.578,1.63,2.433,0.6547,0.2032,0.95,-1.477,1
1.57,1.5,2.519,0.6459,0.2021,0.9507,-1.308,1
1.583,1.35,2.612,0.6647,0.2095,0.9632,-1.055,1
1.539,1.58,1.984,0.55,0.1692,0.8931,-1.712,1
2.581,1.57,3.739,1.244,0.3133,0.7539,-4.126,1
2.599,1.55,3.131,1.032,0.268,0.8477,-3.701,1
